['+0.01', '+0.94', '+0.35', '-0.08', '-0.01', '-0.04', '+0.00', '+0.00', 1]
['-0.19', '+0.45', '-0.24', '-0.54', '-0.31', '-0.05', '+0.00', '+0.00', 1]
['-0.20', '+0.45', '-0.21', '-0.51', '-0.31', '-0.04', '+0.00', '+0.00', 2]
['-0.20', '+0.44', '-0.19', '-0.49', '-0.31', '-0.05', '+0.00', '+0.00', 2]
['-0.20', '+0.43', '-0.16', '-0.49', '-0.32', '-0.04', '+0.00', '+0.00', 2]
['-0.20', '+0.43', '-0.14', '-0.47', '-0.32', '-0.03', '+0.00', '+0.00', 2]
['-0.20', '+0.42', '-0.11', '-0.46', '-0.32', '-0.03', '+0.00', '+0.00', 2]
['-0.20', '+0.41', '-0.12', '-0.48', '-0.32', '+0.00', '+0.00', '+0.00', 1]
['-0.20', '+0.40', '-0.10', '-0.45', '-0.32', '+0.00', '+0.00', '+0.00', 2]
['-0.21', '+0.40', '-0.08', '-0.45', '-0.32', '+0.01', '+0.00', '+0.00', 2]
['-0.21', '+0.39', '-0.04', '-0.42', '-0.32', '+0.01', '+0.00', '+0.00', 2]
['-0.21', '+0.38', '-0.05', '-0.44', '-0.31', '+0.06', '+0.00', '+0.00', 1]
['-0.21', '+0.38', '-0.03', '-0.42', '-0.31', '+0.06', '+0.00', '+0.00', 2]
['-0.21', '+0.37', '-0.02', '-0.39', '-0.31', '+0.05', '+0.00', '+0.00', 2]
['-0.21', '+0.37', '+0.01', '-0.36', '-0.31', '+0.04', '+0.00', '+0.00', 2]
['-0.21', '+0.36', '-0.00', '-0.38', '-0.30', '+0.09', '+0.00', '+0.00', 1]
['-0.21', '+0.36', '+0.02', '-0.35', '-0.30', '+0.09', '+0.00', '+0.00', 2]
['-0.21', '+0.35', '+0.04', '-0.32', '-0.29', '+0.08', '+0.00', '+0.00', 2]
['-0.21', '+0.35', '+0.04', '-0.35', '-0.29', '+0.08', '+0.00', '+0.00', 0]
['-0.21', '+0.34', '+0.06', '-0.34', '-0.29', '+0.09', '+0.00', '+0.00', 2]
['-0.20', '+0.34', '+0.07', '-0.33', '-0.28', '+0.08', '+0.00', '+0.00', 2]
['-0.20', '+0.33', '+0.08', '-0.31', '-0.28', '+0.07', '+0.00', '+0.00', 2]
['-0.20', '+0.33', '+0.07', '-0.33', '-0.27', '+0.12', '+0.00', '+0.00', 1]
['-0.20', '+0.32', '+0.10', '-0.33', '-0.27', '+0.12', '+0.00', '+0.00', 2]
['-0.20', '+0.32', '+0.10', '-0.31', '-0.26', '+0.12', '+0.00', '+0.00', 2]
['-0.20', '+0.31', '+0.12', '-0.29', '-0.25', '+0.11', '+0.00', '+0.00', 2]
['-0.20', '+0.31', '+0.12', '-0.32', '-0.25', '+0.11', '+0.00', '+0.00', 0]
['-0.20', '+0.30', '+0.13', '-0.29', '-0.24', '+0.11', '+0.00', '+0.00', 2]
['-0.20', '+0.30', '+0.13', '-0.31', '-0.24', '+0.11', '+0.00', '+0.00', 0]
['-0.19', '+0.29', '+0.14', '-0.28', '-0.23', '+0.09', '+0.00', '+0.00', 2]
['-0.19', '+0.29', '+0.14', '-0.31', '-0.23', '+0.09', '+0.00', '+0.00', 0]
['-0.19', '+0.29', '+0.17', '-0.29', '-0.22', '+0.10', '+0.00', '+0.00', 2]
['-0.19', '+0.28', '+0.18', '-0.28', '-0.22', '+0.10', '+0.00', '+0.00', 2]
['-0.19', '+0.28', '+0.16', '-0.30', '-0.21', '+0.14', '+0.00', '+0.00', 1]
['-0.19', '+0.27', '+0.19', '-0.30', '-0.20', '+0.15', '+0.00', '+0.00', 2]
['-0.18', '+0.27', '+0.21', '-0.26', '-0.20', '+0.16', '+0.00', '+0.00', 2]
['-0.18', '+0.26', '+0.21', '-0.29', '-0.19', '+0.16', '+0.00', '+0.00', 0]
['-0.18', '+0.26', '+0.23', '-0.26', '-0.18', '+0.16', '+0.00', '+0.00', 2]
['-0.18', '+0.26', '+0.23', '-0.28', '-0.17', '+0.16', '+0.00', '+0.00', 0]
['-0.17', '+0.25', '+0.23', '-0.24', '-0.17', '+0.15', '+0.00', '+0.00', 2]
['-0.17', '+0.25', '+0.23', '-0.27', '-0.16', '+0.15', '+0.00', '+0.00', 0]
['-0.17', '+0.24', '+0.27', '-0.23', '-0.15', '+0.16', '+0.00', '+0.00', 2]
['-0.17', '+0.24', '+0.27', '-0.26', '-0.14', '+0.16', '+0.00', '+0.00', 0]
['-0.16', '+0.24', '+0.28', '-0.22', '-0.13', '+0.16', '+0.00', '+0.00', 2]
['-0.16', '+0.23', '+0.28', '-0.25', '-0.13', '+0.16', '+0.00', '+0.00', 0]
['-0.16', '+0.23', '+0.28', '-0.23', '-0.12', '+0.15', '+0.00', '+0.00', 2]
['-0.15', '+0.23', '+0.28', '-0.26', '-0.11', '+0.15', '+0.00', '+0.00', 0]
['-0.15', '+0.22', '+0.28', '-0.26', '-0.10', '+0.15', '+0.00', '+0.00', 2]
['-0.15', '+0.22', '+0.28', '-0.22', '-0.10', '+0.14', '+0.00', '+0.00', 2]
['-0.15', '+0.22', '+0.28', '-0.25', '-0.09', '+0.14', '+0.00', '+0.00', 0]
['-0.14', '+0.21', '+0.28', '-0.22', '-0.08', '+0.13', '+0.00', '+0.00', 2]
['-0.14', '+0.21', '+0.28', '-0.24', '-0.08', '+0.13', '+0.00', '+0.00', 0]
['-0.14', '+0.21', '+0.29', '-0.22', '-0.07', '+0.14', '+0.00', '+0.00', 2]
['-0.13', '+0.20', '+0.29', '-0.25', '-0.06', '+0.14', '+0.00', '+0.00', 0]
['-0.13', '+0.20', '+0.30', '-0.22', '-0.06', '+0.14', '+0.00', '+0.00', 2]
['-0.13', '+0.19', '+0.30', '-0.25', '-0.05', '+0.14', '+0.00', '+0.00', 0]
['-0.12', '+0.19', '+0.29', '-0.21', '-0.04', '+0.13', '+0.00', '+0.00', 2]
['-0.12', '+0.19', '+0.29', '-0.23', '-0.04', '+0.13', '+0.00', '+0.00', 0]
['-0.12', '+0.18', '+0.31', '-0.22', '-0.03', '+0.15', '+0.00', '+0.00', 2]
['-0.12', '+0.18', '+0.31', '-0.21', '-0.02', '+0.14', '+0.00', '+0.00', 2]
['-0.11', '+0.18', '+0.31', '-0.23', '-0.01', '+0.14', '+0.00', '+0.00', 0]
['-0.11', '+0.18', '+0.33', '-0.20', '-0.01', '+0.16', '+0.00', '+0.00', 2]
['-0.11', '+0.17', '+0.33', '-0.22', '+0.00', '+0.16', '+0.00', '+0.00', 0]
['-0.10', '+0.17', '+0.34', '-0.21', '+0.01', '+0.17', '+0.00', '+0.00', 2]
['-0.10', '+0.17', '+0.34', '-0.23', '+0.02', '+0.17', '+0.00', '+0.00', 0]
['-0.10', '+0.16', '+0.33', '-0.23', '+0.03', '+0.16', '+0.00', '+0.00', 2]
['-0.09', '+0.16', '+0.33', '-0.19', '+0.04', '+0.17', '+0.00', '+0.00', 2]
['-0.09', '+0.16', '+0.33', '-0.22', '+0.04', '+0.17', '+0.00', '+0.00', 0]
['-0.09', '+0.15', '+0.32', '-0.20', '+0.05', '+0.16', '+0.00', '+0.00', 2]
['-0.08', '+0.15', '+0.32', '-0.23', '+0.06', '+0.16', '+0.00', '+0.00', 0]
['-0.08', '+0.15', '+0.31', '-0.21', '+0.07', '+0.15', '+0.00', '+0.00', 2]
['-0.08', '+0.14', '+0.29', '-0.20', '+0.08', '+0.14', '+0.00', '+0.00', 2]
['-0.07', '+0.14', '+0.30', '-0.16', '+0.08', '+0.15', '+0.00', '+0.00', 2]
['-0.07', '+0.14', '+0.31', '-0.19', '+0.09', '+0.11', '+0.00', '+0.00', 3]
['-0.07', '+0.13', '+0.31', '-0.22', '+0.09', '+0.11', '+0.00', '+0.00', 0]
['-0.06', '+0.13', '+0.29', '-0.21', '+0.10', '+0.10', '+0.00', '+0.00', 2]
['-0.06', '+0.13', '+0.30', '-0.17', '+0.10', '+0.11', '+0.00', '+0.00', 2]
['-0.06', '+0.13', '+0.30', '-0.20', '+0.11', '+0.11', '+0.00', '+0.00', 0]
['-0.05', '+0.12', '+0.30', '-0.17', '+0.12', '+0.12', '+0.00', '+0.00', 2]
['-0.05', '+0.12', '+0.30', '-0.20', '+0.12', '+0.12', '+0.00', '+0.00', 0]
['-0.05', '+0.12', '+0.28', '-0.17', '+0.13', '+0.11', '+0.00', '+0.00', 2]
['-0.05', '+0.11', '+0.28', '-0.19', '+0.13', '+0.08', '+0.00', '+0.00', 3]
['-0.04', '+0.11', '+0.26', '-0.16', '+0.14', '+0.07', '+0.00', '+0.00', 2]
['-0.04', '+0.11', '+0.26', '-0.19', '+0.14', '+0.07', '+0.00', '+0.00', 0]
['-0.04', '+0.11', '+0.26', '-0.18', '+0.14', '+0.08', '+0.00', '+0.00', 2]
['-0.04', '+0.10', '+0.26', '-0.20', '+0.15', '+0.08', '+0.00', '+0.00', 0]
['-0.03', '+0.10', '+0.23', '-0.17', '+0.15', '+0.06', '+0.00', '+0.00', 2]
['-0.03', '+0.10', '+0.23', '-0.20', '+0.15', '+0.06', '+0.00', '+0.00', 0]
['-0.03', '+0.10', '+0.21', '-0.18', '+0.16', '+0.05', '+0.00', '+0.00', 2]
['-0.03', '+0.09', '+0.19', '-0.16', '+0.16', '+0.04', '+0.00', '+0.00', 2]
['-0.02', '+0.09', '+0.19', '-0.18', '+0.16', '+0.04', '+0.00', '+0.00', 0]
['-0.02', '+0.09', '+0.19', '-0.18', '+0.16', '+0.05', '+0.00', '+0.00', 2]
['-0.02', '+0.08', '+0.19', '-0.20', '+0.17', '+0.05', '+0.00', '+0.00', 0]
['-0.02', '+0.08', '+0.17', '-0.17', '+0.17', '+0.04', '+0.00', '+0.00', 2]
['-0.02', '+0.08', '+0.17', '-0.19', '+0.17', '+0.04', '+0.00', '+0.00', 0]
['-0.02', '+0.08', '+0.16', '-0.19', '+0.17', '+0.05', '+0.00', '+0.00', 2]
['-0.01', '+0.07', '+0.15', '-0.15', '+0.18', '+0.05', '+0.00', '+0.00', 2]
['-0.01', '+0.07', '+0.16', '-0.18', '+0.18', '+0.02', '+0.00', '+0.00', 3]
['-0.01', '+0.07', '+0.14', '-0.18', '+0.18', '-0.00', '+0.00', '+0.00', 2]
['-0.01', '+0.07', '+0.13', '-0.18', '+0.18', '+0.00', '+0.00', '+0.00', 2]
['-0.01', '+0.06', '+0.12', '-0.17', '+0.18', '+0.00', '+0.00', '+0.00', 2]
['-0.01', '+0.06', '+0.12', '-0.15', '+0.18', '+0.01', '+0.00', '+0.00', 2]
['-0.01', '+0.06', '+0.12', '-0.18', '+0.18', '+0.01', '+0.00', '+0.00', 0]
['-0.01', '+0.06', '+0.11', '-0.16', '+0.18', '+0.02', '+0.00', '+0.00', 2]
['-0.00', '+0.05', '+0.08', '-0.13', '+0.18', '+0.00', '+0.00', '+0.00', 2]
['-0.00', '+0.05', '+0.08', '-0.15', '+0.18', '+0.00', '+0.00', '+0.00', 0]
['-0.00', '+0.05', '+0.06', '-0.12', '+0.18', '-0.01', '+0.00', '+0.00', 2]
['-0.00', '+0.05', '+0.07', '-0.14', '+0.18', '-0.04', '+0.00', '+0.00', 3]
['-0.00', '+0.05', '+0.07', '-0.17', '+0.17', '-0.04', '+0.00', '+0.00', 0]
['-0.00', '+0.04', '+0.06', '-0.16', '+0.17', '-0.04', '+0.00', '+0.00', 2]
['-0.00', '+0.04', '+0.03', '-0.13', '+0.17', '-0.06', '+0.00', '+0.00', 2]
['-0.00', '+0.04', '+0.03', '-0.16', '+0.17', '-0.06', '+0.00', '+0.00', 0]
['-0.00', '+0.04', '+0.01', '-0.15', '+0.16', '-0.07', '+0.00', '+0.00', 2]
['-0.00', '+0.03', '+0.01', '-0.15', '+0.16', '-0.05', '+0.00', '+0.00', 2]
['-0.00', '+0.03', '+0.02', '-0.12', '+0.16', '-0.04', '+0.00', '+0.00', 2]
['-0.00', '+0.03', '+0.02', '-0.15', '+0.16', '-0.04', '+0.00', '+0.00', 0]
['-0.00', '+0.03', '-0.00', '-0.12', '+0.15', '-0.04', '+0.00', '+0.00', 2]
['-0.00', '+0.03', '-0.00', '-0.14', '+0.15', '-0.04', '+0.00', '+0.00', 0]
['-0.00', '+0.02', '+0.00', '-0.13', '+0.15', '-0.03', '+0.00', '+0.00', 2]
['-0.00', '+0.02', '+0.00', '-0.12', '+0.15', '-0.02', '+0.00', '+0.00', 2]
['-0.00', '+0.02', '+0.02', '-0.15', '+0.15', '-0.07', '+0.00', '+0.00', 3]
['-0.00', '+0.02', '-0.00', '-0.13', '+0.14', '-0.08', '+0.00', '+0.00', 2]
['-0.00', '+0.02', '-0.00', '-0.11', '+0.14', '-0.07', '+0.00', '+0.00', 2]
['-0.00', '+0.02', '-0.00', '-0.14', '+0.13', '-0.07', '+0.00', '+0.00', 0]
['-0.00', '+0.01', '-0.02', '-0.13', '+0.13', '-0.08', '+0.00', '+0.00', 2]
['-0.00', '+0.01', '-0.05', '-0.10', '+0.13', '-0.10', '+0.00', '+0.00', 2]
['-0.00', '+0.01', '-0.05', '-0.13', '+0.12', '-0.10', '+0.00', '+0.00', 0]
['-0.00', '+0.01', '-0.04', '-0.10', '+0.10', '-0.37', '+0.00', '+1.00', 2]
['-0.00', '+0.01', '-0.04', '-0.12', '+0.08', '-0.44', '+0.00', '+1.00', 0]
['-0.00', '+0.00', '-0.03', '-0.10', '+0.06', '-0.43', '+0.00', '+1.00', 2]
['-0.00', '+0.00', '-0.04', '-0.08', '+0.04', '-0.44', '+0.00', '+0.00', 2]
['-0.00', '+0.00', '-0.05', '-0.11', '+0.02', '-0.41', '+0.00', '+0.00', 1]
['-0.01', '+0.00', '-0.06', '-0.13', '-0.00', '-0.36', '+0.00', '+0.00', 1]
['-0.01', '-0.00', '-0.08', '-0.16', '-0.02', '-0.31', '+1.00', '+0.00', 1]
['-0.01', '-0.00', '-0.07', '-0.09', '-0.03', '-0.31', '+1.00', '+1.00', 2]
['-0.01', '-0.00', '-0.07', '-0.07', '-0.05', '-0.25', '+1.00', '+1.00', 0]
['-0.01', '-0.01', '-0.06', '-0.05', '-0.05', '-0.18', '+1.00', '+1.00', 0]
['-0.01', '-0.01', '-0.05', '-0.03', '-0.06', '-0.11', '+1.00', '+1.00', 0]
['-0.01', '-0.01', '-0.04', '-0.01', '-0.06', '-0.05', '+1.00', '+1.00', 0]
['-0.01', '-0.01', '-0.03', '+0.00', '-0.06', '+0.01', '+1.00', '+1.00', 0]
['-0.01', '-0.01', '-0.02', '+0.02', '-0.06', '+0.07', '+1.00', '+1.00', 0]
['-0.01', '-0.01', '-0.02', '+0.03', '-0.05', '+0.10', '+1.00', '+1.00', 0]
['-0.01', '-0.01', '-0.02', '+0.04', '-0.05', '+0.12', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '-0.02', '+0.04', '-0.04', '+0.12', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '-0.02', '+0.03', '-0.04', '+0.10', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '-0.02', '+0.02', '-0.03', '+0.08', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '-0.02', '+0.02', '-0.03', '+0.06', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '-0.02', '+0.01', '-0.03', '+0.05', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '-0.01', '+0.01', '-0.03', '+0.04', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '-0.01', '+0.01', '-0.02', '+0.04', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '-0.01', '+0.01', '-0.02', '+0.04', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '-0.01', '+0.01', '-0.02', '+0.05', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '-0.01', '+0.02', '-0.02', '+0.05', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '-0.01', '+0.02', '-0.01', '+0.06', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '-0.01', '+0.02', '-0.01', '+0.07', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '-0.01', '+0.02', '-0.01', '+0.07', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '-0.01', '+0.02', '-0.00', '+0.07', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '-0.01', '+0.02', '-0.00', '+0.07', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '-0.01', '+0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '+0.00', '-0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '+0.00', '-0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '+0.00', '-0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '+0.00', '-0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '-0.00', '+0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '+0.00', '-0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.01', '-0.00', '+0.00', '+0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.01', '+0.93', '-0.52', '-0.41', '+0.01', '+0.08', '+0.00', '+0.00', 3]
['-0.02', '+0.92', '-0.51', '-0.44', '+0.01', '+0.05', '+0.00', '+0.00', 3]
['-0.02', '+0.91', '-0.50', '-0.47', '+0.01', '-0.00', '+0.00', '+0.00', 3]
['-0.03', '+0.91', '-0.49', '-0.50', '+0.01', '-0.04', '+0.00', '+0.00', 3]
['-0.03', '+0.90', '-0.48', '-0.52', '+0.01', '-0.08', '+0.00', '+0.00', 3]
['-0.04', '+0.89', '-0.47', '-0.55', '+0.00', '-0.11', '+0.00', '+0.00', 3]
['-0.04', '+0.88', '-0.46', '-0.57', '-0.01', '-0.15', '+0.00', '+0.00', 3]
['-0.04', '+0.87', '-0.45', '-0.60', '-0.02', '-0.19', '+0.00', '+0.00', 3]
['-0.05', '+0.86', '-0.45', '-0.63', '-0.03', '-0.19', '+0.00', '+0.00', 0]
['-0.05', '+0.85', '-0.45', '-0.65', '-0.04', '-0.19', '+0.00', '+0.00', 0]
['-0.06', '+0.84', '-0.45', '-0.68', '-0.05', '-0.19', '+0.00', '+0.00', 0]
['-0.06', '+0.83', '-0.45', '-0.71', '-0.05', '-0.19', '+0.00', '+0.00', 0]
['-0.07', '+0.82', '-0.45', '-0.73', '-0.06', '-0.19', '+0.00', '+0.00', 0]
['-0.07', '+0.81', '-0.45', '-0.76', '-0.07', '-0.19', '+0.00', '+0.00', 0]
['-0.08', '+0.80', '-0.45', '-0.79', '-0.08', '-0.19', '+0.00', '+0.00', 0]
['-0.08', '+0.79', '-0.45', '-0.81', '-0.09', '-0.19', '+0.00', '+0.00', 0]
['-0.09', '+0.77', '-0.45', '-0.84', '-0.10', '-0.19', '+0.00', '+0.00', 0]
['-0.09', '+0.76', '-0.45', '-0.84', '-0.11', '-0.20', '+0.00', '+0.00', 2]
['-0.09', '+0.75', '-0.43', '-0.83', '-0.12', '-0.18', '+0.00', '+0.00', 2]
['-0.10', '+0.74', '-0.42', '-0.84', '-0.13', '-0.17', '+0.00', '+0.00', 2]
['-0.10', '+0.72', '-0.40', '-0.83', '-0.14', '-0.16', '+0.00', '+0.00', 2]
['-0.11', '+0.71', '-0.39', '-0.80', '-0.15', '-0.16', '+0.00', '+0.00', 2]
['-0.11', '+0.70', '-0.37', '-0.77', '-0.15', '-0.16', '+0.00', '+0.00', 2]
['-0.11', '+0.69', '-0.36', '-0.75', '-0.16', '-0.16', '+0.00', '+0.00', 2]
['-0.12', '+0.68', '-0.35', '-0.73', '-0.17', '-0.16', '+0.00', '+0.00', 2]
['-0.12', '+0.67', '-0.34', '-0.71', '-0.18', '-0.16', '+0.00', '+0.00', 2]
['-0.13', '+0.66', '-0.32', '-0.71', '-0.19', '-0.16', '+0.00', '+0.00', 2]
['-0.13', '+0.65', '-0.33', '-0.70', '-0.20', '-0.17', '+0.00', '+0.00', 2]
['-0.13', '+0.64', '-0.33', '-0.73', '-0.20', '-0.14', '+0.00', '+0.00', 1]
['-0.14', '+0.63', '-0.33', '-0.72', '-0.21', '-0.14', '+0.00', '+0.00', 2]
['-0.14', '+0.61', '-0.32', '-0.71', '-0.22', '-0.14', '+0.00', '+0.00', 2]
['-0.14', '+0.60', '-0.30', '-0.67', '-0.22', '-0.15', '+0.00', '+0.00', 2]
['-0.14', '+0.59', '-0.31', '-0.69', '-0.23', '-0.11', '+0.00', '+0.00', 1]
['-0.15', '+0.58', '-0.31', '-0.67', '-0.24', '-0.13', '+0.00', '+0.00', 2]
['-0.15', '+0.57', '-0.29', '-0.63', '-0.24', '-0.13', '+0.00', '+0.00', 2]
['-0.15', '+0.57', '-0.28', '-0.63', '-0.25', '-0.12', '+0.00', '+0.00', 2]
['-0.16', '+0.56', '-0.27', '-0.60', '-0.25', '-0.14', '+0.00', '+0.00', 2]
['-0.16', '+0.55', '-0.28', '-0.63', '-0.26', '-0.10', '+0.00', '+0.00', 1]
['-0.16', '+0.54', '-0.25', '-0.60', '-0.26', '-0.09', '+0.00', '+0.00', 2]
['-0.16', '+0.53', '-0.25', '-0.60', '-0.27', '-0.10', '+0.00', '+0.00', 2]
['-0.17', '+0.52', '-0.25', '-0.60', '-0.28', '-0.11', '+0.00', '+0.00', 2]
['-0.17', '+0.51', '-0.26', '-0.62', '-0.28', '-0.07', '+0.00', '+0.00', 1]
['-0.17', '+0.50', '-0.23', '-0.61', '-0.28', '-0.06', '+0.00', '+0.00', 2]
['-0.17', '+0.49', '-0.23', '-0.61', '-0.28', '-0.07', '+0.00', '+0.00', 2]
['-0.18', '+0.48', '-0.22', '-0.57', '-0.29', '-0.08', '+0.00', '+0.00', 2]
['-0.18', '+0.48', '-0.20', '-0.57', '-0.29', '-0.08', '+0.00', '+0.00', 2]
['-0.18', '+0.47', '-0.19', '-0.57', '-0.30', '-0.08', '+0.00', '+0.00', 2]
['-0.18', '+0.46', '-0.16', '-0.54', '-0.30', '-0.08', '+0.00', '+0.00', 2]
['-0.18', '+0.45', '-0.17', '-0.56', '-0.30', '-0.03', '+0.00', '+0.00', 1]
['-0.19', '+0.44', '-0.15', '-0.55', '-0.30', '-0.03', '+0.00', '+0.00', 2]
['-0.19', '+0.43', '-0.11', '-0.53', '-0.30', '-0.01', '+0.00', '+0.00', 2]
['-0.19', '+0.43', '-0.08', '-0.52', '-0.30', '+0.00', '+0.00', '+0.00', 2]
['-0.19', '+0.42', '-0.08', '-0.51', '-0.31', '-0.02', '+0.00', '+0.00', 2]
['-0.19', '+0.41', '-0.05', '-0.47', '-0.31', '-0.01', '+0.00', '+0.00', 2]
['-0.19', '+0.40', '-0.06', '-0.50', '-0.30', '+0.04', '+0.00', '+0.00', 1]
['-0.19', '+0.40', '-0.03', '-0.48', '-0.30', '+0.04', '+0.00', '+0.00', 2]
['-0.19', '+0.39', '-0.03', '-0.47', '-0.30', '+0.03', '+0.00', '+0.00', 2]
['-0.19', '+0.38', '-0.00', '-0.47', '-0.30', '+0.04', '+0.00', '+0.00', 2]
['-0.19', '+0.38', '+0.02', '-0.44', '-0.30', '+0.04', '+0.00', '+0.00', 2]
['-0.19', '+0.37', '+0.05', '-0.43', '-0.29', '+0.05', '+0.00', '+0.00', 2]
['-0.19', '+0.36', '+0.08', '-0.40', '-0.29', '+0.06', '+0.00', '+0.00', 2]
['-0.19', '+0.36', '+0.07', '-0.43', '-0.29', '+0.11', '+0.00', '+0.00', 1]
['-0.19', '+0.35', '+0.10', '-0.41', '-0.28', '+0.12', '+0.00', '+0.00', 2]
['-0.18', '+0.35', '+0.14', '-0.39', '-0.27', '+0.13', '+0.00', '+0.00', 2]
['-0.18', '+0.34', '+0.17', '-0.36', '-0.27', '+0.14', '+0.00', '+0.00', 2]
['-0.18', '+0.33', '+0.18', '-0.36', '-0.26', '+0.13', '+0.00', '+0.00', 2]
['-0.18', '+0.33', '+0.19', '-0.35', '-0.25', '+0.13', '+0.00', '+0.00', 2]
['-0.18', '+0.32', '+0.21', '-0.34', '-0.25', '+0.14', '+0.00', '+0.00', 2]
['-0.17', '+0.32', '+0.21', '-0.33', '-0.24', '+0.13', '+0.00', '+0.00', 2]
['-0.17', '+0.31', '+0.22', '-0.33', '-0.23', '+0.12', '+0.00', '+0.00', 2]
['-0.17', '+0.31', '+0.21', '-0.35', '-0.23', '+0.16', '+0.00', '+0.00', 1]
['-0.17', '+0.30', '+0.21', '-0.33', '-0.22', '+0.16', '+0.00', '+0.00', 2]
['-0.17', '+0.30', '+0.24', '-0.34', '-0.21', '+0.17', '+0.00', '+0.00', 2]
['-0.16', '+0.29', '+0.26', '-0.34', '-0.20', '+0.18', '+0.00', '+0.00', 2]
['-0.16', '+0.29', '+0.26', '-0.33', '-0.19', '+0.17', '+0.00', '+0.00', 2]
['-0.16', '+0.28', '+0.27', '-0.32', '-0.18', '+0.18', '+0.00', '+0.00', 2]
['-0.15', '+0.28', '+0.29', '-0.30', '-0.17', '+0.18', '+0.00', '+0.00', 2]
['-0.15', '+0.28', '+0.31', '-0.27', '-0.17', '+0.18', '+0.00', '+0.00', 2]
['-0.15', '+0.27', '+0.31', '-0.30', '-0.16', '+0.18', '+0.00', '+0.00', 0]
['-0.14', '+0.27', '+0.33', '-0.26', '-0.15', '+0.19', '+0.00', '+0.00', 2]
['-0.14', '+0.26', '+0.33', '-0.29', '-0.14', '+0.19', '+0.00', '+0.00', 0]
['-0.14', '+0.26', '+0.33', '-0.29', '-0.13', '+0.18', '+0.00', '+0.00', 2]
['-0.13', '+0.25', '+0.33', '-0.28', '-0.12', '+0.18', '+0.00', '+0.00', 2]
['-0.13', '+0.25', '+0.33', '-0.27', '-0.11', '+0.17', '+0.00', '+0.00', 2]
