['+0.01', '+0.94', '+0.54', '-0.09', '-0.01', '-0.08', '+0.00', '+0.00', 1]
['+0.06', '+0.63', '+0.14', '-0.75', '+0.10', '+0.07', '+0.00', '+0.00', 2]
['+0.06', '+0.62', '+0.14', '-0.75', '+0.10', '+0.08', '+0.00', '+0.00', 2]
['+0.06', '+0.61', '+0.13', '-0.73', '+0.11', '+0.07', '+0.00', '+0.00', 2]
['+0.06', '+0.59', '+0.11', '-0.71', '+0.11', '+0.06', '+0.00', '+0.00', 2]
['+0.06', '+0.58', '+0.12', '-0.70', '+0.11', '+0.07', '+0.00', '+0.00', 2]
['+0.06', '+0.57', '+0.11', '-0.69', '+0.12', '+0.07', '+0.00', '+0.00', 2]
['+0.06', '+0.56', '+0.08', '-0.66', '+0.12', '+0.05', '+0.00', '+0.00', 2]
['+0.06', '+0.55', '+0.08', '-0.63', '+0.12', '+0.06', '+0.00', '+0.00', 2]
['+0.06', '+0.54', '+0.09', '-0.65', '+0.12', '+0.02', '+0.00', '+0.00', 3]
['+0.06', '+0.54', '+0.08', '-0.64', '+0.12', '+0.02', '+0.00', '+0.00', 2]
['+0.07', '+0.53', '+0.07', '-0.63', '+0.12', '+0.01', '+0.00', '+0.00', 2]
['+0.07', '+0.52', '+0.07', '-0.60', '+0.13', '+0.03', '+0.00', '+0.00', 2]
['+0.07', '+0.51', '+0.08', '-0.58', '+0.13', '+0.04', '+0.00', '+0.00', 2]
['+0.07', '+0.50', '+0.06', '-0.57', '+0.13', '+0.03', '+0.00', '+0.00', 2]
['+0.07', '+0.49', '+0.04', '-0.54', '+0.13', '+0.02', '+0.00', '+0.00', 2]
['+0.07', '+0.48', '+0.04', '-0.56', '+0.13', '+0.02', '+0.00', '+0.00', 0]
['+0.07', '+0.47', '+0.02', '-0.53', '+0.13', '+0.01', '+0.00', '+0.00', 2]
['+0.07', '+0.47', '+0.03', '-0.56', '+0.13', '-0.03', '+0.00', '+0.00', 3]
['+0.07', '+0.46', '+0.02', '-0.55', '+0.13', '-0.03', '+0.00', '+0.00', 2]
['+0.07', '+0.45', '+0.03', '-0.54', '+0.13', '-0.01', '+0.00', '+0.00', 2]
['+0.07', '+0.44', '+0.02', '-0.53', '+0.13', '-0.01', '+0.00', '+0.00', 2]
['+0.07', '+0.43', '-0.00', '-0.50', '+0.13', '-0.03', '+0.00', '+0.00', 2]
['+0.07', '+0.43', '+0.00', '-0.47', '+0.13', '-0.01', '+0.00', '+0.00', 2]
['+0.07', '+0.42', '+0.00', '-0.50', '+0.13', '-0.01', '+0.00', '+0.00', 0]
['+0.07', '+0.41', '-0.02', '-0.48', '+0.12', '-0.03', '+0.00', '+0.00', 2]
['+0.07', '+0.41', '-0.04', '-0.47', '+0.12', '-0.04', '+0.00', '+0.00', 2]
['+0.07', '+0.40', '-0.04', '-0.49', '+0.12', '-0.04', '+0.00', '+0.00', 0]
['+0.07', '+0.39', '-0.03', '-0.46', '+0.12', '-0.02', '+0.00', '+0.00', 2]
['+0.07', '+0.39', '-0.04', '-0.43', '+0.12', '-0.02', '+0.00', '+0.00', 2]
['+0.07', '+0.38', '-0.04', '-0.46', '+0.12', '-0.02', '+0.00', '+0.00', 0]
['+0.07', '+0.37', '-0.06', '-0.43', '+0.12', '-0.03', '+0.00', '+0.00', 2]
['+0.07', '+0.36', '-0.06', '-0.46', '+0.11', '-0.03', '+0.00', '+0.00', 0]
['+0.07', '+0.36', '-0.07', '-0.42', '+0.11', '-0.03', '+0.00', '+0.00', 2]
['+0.06', '+0.35', '-0.07', '-0.45', '+0.11', '-0.03', '+0.00', '+0.00', 0]
['+0.06', '+0.35', '-0.08', '-0.41', '+0.11', '-0.03', '+0.00', '+0.00', 2]
['+0.06', '+0.34', '-0.07', '-0.44', '+0.11', '-0.07', '+0.00', '+0.00', 3]
['+0.06', '+0.33', '-0.07', '-0.42', '+0.10', '-0.07', '+0.00', '+0.00', 2]
['+0.06', '+0.33', '-0.07', '-0.41', '+0.10', '-0.07', '+0.00', '+0.00', 2]
['+0.06', '+0.32', '-0.07', '-0.39', '+0.10', '-0.06', '+0.00', '+0.00', 2]
['+0.06', '+0.31', '-0.07', '-0.41', '+0.09', '-0.06', '+0.00', '+0.00', 0]
['+0.06', '+0.31', '-0.06', '-0.37', '+0.09', '-0.04', '+0.00', '+0.00', 2]
['+0.06', '+0.30', '-0.06', '-0.40', '+0.09', '-0.04', '+0.00', '+0.00', 0]
['+0.06', '+0.30', '-0.08', '-0.38', '+0.09', '-0.05', '+0.00', '+0.00', 2]
['+0.06', '+0.29', '-0.08', '-0.35', '+0.09', '-0.04', '+0.00', '+0.00', 2]
['+0.06', '+0.29', '-0.08', '-0.37', '+0.08', '-0.04', '+0.00', '+0.00', 0]
['+0.06', '+0.28', '-0.10', '-0.35', '+0.08', '-0.06', '+0.00', '+0.00', 2]
['+0.05', '+0.28', '-0.10', '-0.38', '+0.08', '-0.06', '+0.00', '+0.00', 0]
['+0.05', '+0.27', '-0.10', '-0.36', '+0.08', '-0.04', '+0.00', '+0.00', 2]
['+0.05', '+0.26', '-0.11', '-0.35', '+0.07', '-0.05', '+0.00', '+0.00', 2]
['+0.05', '+0.26', '-0.13', '-0.33', '+0.07', '-0.07', '+0.00', '+0.00', 2]
['+0.05', '+0.26', '-0.12', '-0.32', '+0.07', '-0.06', '+0.00', '+0.00', 2]
['+0.05', '+0.25', '-0.12', '-0.35', '+0.06', '-0.06', '+0.00', '+0.00', 0]
['+0.05', '+0.25', '-0.13', '-0.31', '+0.06', '-0.06', '+0.00', '+0.00', 2]
['+0.05', '+0.24', '-0.13', '-0.34', '+0.06', '-0.06', '+0.00', '+0.00', 0]
['+0.04', '+0.24', '-0.14', '-0.32', '+0.05', '-0.07', '+0.00', '+0.00', 2]
['+0.04', '+0.23', '-0.15', '-0.30', '+0.05', '-0.07', '+0.00', '+0.00', 2]
['+0.04', '+0.23', '-0.15', '-0.33', '+0.05', '-0.07', '+0.00', '+0.00', 0]
['+0.04', '+0.22', '-0.15', '-0.29', '+0.04', '-0.06', '+0.00', '+0.00', 2]
['+0.04', '+0.22', '-0.15', '-0.31', '+0.04', '-0.06', '+0.00', '+0.00', 0]
['+0.04', '+0.21', '-0.16', '-0.29', '+0.04', '-0.08', '+0.00', '+0.00', 2]
['+0.04', '+0.21', '-0.16', '-0.31', '+0.03', '-0.08', '+0.00', '+0.00', 0]
['+0.03', '+0.20', '-0.16', '-0.31', '+0.03', '-0.08', '+0.00', '+0.00', 2]
['+0.03', '+0.20', '-0.17', '-0.29', '+0.03', '-0.08', '+0.00', '+0.00', 2]
['+0.03', '+0.19', '-0.17', '-0.27', '+0.02', '-0.08', '+0.00', '+0.00', 2]
['+0.03', '+0.19', '-0.17', '-0.30', '+0.02', '-0.08', '+0.00', '+0.00', 0]
['+0.03', '+0.19', '-0.18', '-0.28', '+0.01', '-0.08', '+0.00', '+0.00', 2]
['+0.02', '+0.18', '-0.19', '-0.24', '+0.01', '-0.09', '+0.00', '+0.00', 2]
['+0.02', '+0.18', '-0.19', '-0.27', '+0.00', '-0.09', '+0.00', '+0.00', 0]
['+0.02', '+0.17', '-0.18', '-0.26', '+0.00', '-0.09', '+0.00', '+0.00', 2]
['+0.02', '+0.17', '-0.18', '-0.28', '-0.00', '-0.09', '+0.00', '+0.00', 0]
['+0.02', '+0.17', '-0.19', '-0.25', '-0.01', '-0.09', '+0.00', '+0.00', 2]
['+0.01', '+0.16', '-0.19', '-0.28', '-0.01', '-0.09', '+0.00', '+0.00', 0]
['+0.01', '+0.16', '-0.18', '-0.28', '-0.02', '-0.09', '+0.00', '+0.00', 2]
['+0.01', '+0.15', '-0.20', '-0.27', '-0.02', '-0.10', '+0.00', '+0.00', 2]
['+0.01', '+0.15', '-0.21', '-0.25', '-0.03', '-0.12', '+0.00', '+0.00', 2]
['+0.01', '+0.15', '-0.19', '-0.25', '-0.03', '-0.10', '+0.00', '+0.00', 2]
['+0.01', '+0.14', '-0.18', '-0.21', '-0.04', '-0.09', '+0.00', '+0.00', 2]
['+0.00', '+0.14', '-0.18', '-0.24', '-0.04', '-0.09', '+0.00', '+0.00', 0]
['+0.00', '+0.14', '-0.18', '-0.26', '-0.05', '-0.09', '+0.00', '+0.00', 0]
['-0.00', '+0.13', '-0.16', '-0.26', '-0.05', '-0.08', '+0.00', '+0.00', 2]
['-0.00', '+0.13', '-0.16', '-0.23', '-0.06', '-0.08', '+0.00', '+0.00', 2]
['-0.00', '+0.13', '-0.16', '-0.25', '-0.06', '-0.08', '+0.00', '+0.00', 0]
['-0.01', '+0.12', '-0.17', '-0.22', '-0.07', '-0.10', '+0.00', '+0.00', 2]
['-0.01', '+0.12', '-0.17', '-0.24', '-0.07', '-0.10', '+0.00', '+0.00', 0]
['-0.01', '+0.11', '-0.17', '-0.24', '-0.08', '-0.10', '+0.00', '+0.00', 2]
['-0.01', '+0.11', '-0.17', '-0.23', '-0.08', '-0.10', '+0.00', '+0.00', 2]
['-0.01', '+0.11', '-0.17', '-0.21', '-0.09', '-0.11', '+0.00', '+0.00', 2]
['-0.01', '+0.10', '-0.18', '-0.24', '-0.09', '-0.06', '+0.00', '+0.00', 1]
['-0.02', '+0.10', '-0.18', '-0.23', '-0.09', '-0.06', '+0.00', '+0.00', 2]
['-0.02', '+0.10', '-0.18', '-0.21', '-0.10', '-0.07', '+0.00', '+0.00', 2]
['-0.02', '+0.10', '-0.15', '-0.17', '-0.10', '-0.06', '+0.00', '+0.00', 2]
['-0.02', '+0.09', '-0.15', '-0.19', '-0.10', '-0.06', '+0.00', '+0.00', 0]
['-0.02', '+0.09', '-0.14', '-0.16', '-0.10', '-0.05', '+0.00', '+0.00', 2]
['-0.02', '+0.09', '-0.14', '-0.19', '-0.11', '-0.05', '+0.00', '+0.00', 0]
['-0.03', '+0.08', '-0.15', '-0.19', '-0.11', '-0.07', '+0.00', '+0.00', 2]
['-0.03', '+0.08', '-0.13', '-0.16', '-0.11', '-0.06', '+0.00', '+0.00', 2]
['-0.03', '+0.08', '-0.13', '-0.19', '-0.12', '-0.06', '+0.00', '+0.00', 0]
['-0.03', '+0.08', '-0.11', '-0.16', '-0.12', '-0.05', '+0.00', '+0.00', 2]
['-0.03', '+0.07', '-0.11', '-0.18', '-0.12', '-0.05', '+0.00', '+0.00', 0]
['-0.03', '+0.07', '-0.10', '-0.16', '-0.12', '-0.04', '+0.00', '+0.00', 2]
['-0.03', '+0.07', '-0.11', '-0.16', '-0.13', '-0.06', '+0.00', '+0.00', 2]
['-0.03', '+0.07', '-0.12', '-0.18', '-0.13', '-0.02', '+0.00', '+0.00', 1]
['-0.03', '+0.06', '-0.11', '-0.15', '-0.13', '-0.03', '+0.00', '+0.00', 2]
['-0.04', '+0.06', '-0.11', '-0.14', '-0.13', '-0.04', '+0.00', '+0.00', 2]
['-0.04', '+0.06', '-0.11', '-0.17', '-0.13', '-0.04', '+0.00', '+0.00', 0]
['-0.04', '+0.06', '-0.11', '-0.16', '-0.13', '-0.04', '+0.00', '+0.00', 2]
['-0.04', '+0.06', '-0.09', '-0.12', '-0.14', '-0.04', '+0.00', '+0.00', 2]
['-0.04', '+0.05', '-0.10', '-0.15', '-0.14', '+0.01', '+0.00', '+0.00', 1]
['-0.04', '+0.05', '-0.08', '-0.13', '-0.13', '+0.02', '+0.00', '+0.00', 2]
['-0.04', '+0.05', '-0.07', '-0.09', '-0.13', '+0.02', '+0.00', '+0.00', 2]
['-0.04', '+0.05', '-0.07', '-0.12', '-0.13', '+0.02', '+0.00', '+0.00', 0]
['-0.04', '+0.05', '-0.07', '-0.15', '-0.13', '+0.02', '+0.00', '+0.00', 0]
['-0.04', '+0.04', '-0.06', '-0.10', '-0.13', '+0.02', '+0.00', '+0.00', 2]
['-0.04', '+0.04', '-0.06', '-0.13', '-0.13', '+0.02', '+0.00', '+0.00', 0]
['-0.04', '+0.04', '-0.03', '-0.09', '-0.13', '+0.03', '+0.00', '+0.00', 2]
['-0.04', '+0.04', '-0.03', '-0.11', '-0.13', '+0.03', '+0.00', '+0.00', 0]
['-0.05', '+0.04', '-0.03', '-0.14', '-0.13', '+0.03', '+0.00', '+0.00', 0]
['-0.05', '+0.04', '-0.03', '-0.11', '-0.12', '+0.02', '+0.00', '+0.00', 2]
['-0.05', '+0.03', '-0.03', '-0.13', '-0.12', '+0.02', '+0.00', '+0.00', 0]
['-0.05', '+0.03', '-0.01', '-0.11', '-0.12', '+0.03', '+0.00', '+0.00', 2]
['-0.05', '+0.03', '+0.01', '-0.08', '-0.12', '+0.04', '+0.00', '+0.00', 2]
['-0.05', '+0.03', '+0.01', '-0.11', '-0.12', '+0.04', '+0.00', '+0.00', 0]
['-0.05', '+0.03', '+0.03', '-0.08', '-0.12', '+0.05', '+0.00', '+0.00', 2]
['-0.04', '+0.03', '+0.03', '-0.11', '-0.11', '+0.05', '+0.00', '+0.00', 0]
['-0.04', '+0.03', '+0.02', '-0.08', '-0.11', '+0.03', '+0.00', '+0.00', 2]
['-0.04', '+0.02', '+0.02', '-0.10', '-0.11', '+0.03', '+0.00', '+0.00', 0]
['-0.04', '+0.02', '+0.02', '-0.07', '-0.11', '+0.02', '+0.00', '+0.00', 2]
['-0.04', '+0.02', '+0.02', '-0.09', '-0.11', '+0.02', '+0.00', '+0.00', 0]
['-0.04', '+0.02', '+0.02', '-0.12', '-0.11', '+0.02', '+0.00', '+0.00', 0]
['-0.04', '+0.02', '+0.02', '-0.12', '-0.11', '+0.01', '+0.00', '+0.00', 2]
['-0.04', '+0.02', '+0.04', '-0.08', '-0.11', '+0.02', '+0.00', '+0.00', 2]
['-0.04', '+0.01', '+0.04', '-0.11', '-0.10', '+0.02', '+0.00', '+0.00', 0]
['-0.04', '+0.01', '+0.04', '-0.09', '-0.10', '+0.02', '+0.00', '+0.00', 2]
['-0.04', '+0.01', '+0.04', '-0.12', '-0.10', '+0.02', '+0.00', '+0.00', 0]
['-0.04', '+0.01', '+0.05', '-0.11', '-0.10', '+0.02', '+0.00', '+0.00', 2]
['-0.04', '+0.01', '+0.05', '-0.08', '-0.10', '+0.01', '+0.00', '+0.00', 2]
['-0.04', '+0.01', '+0.04', '-0.11', '-0.10', '+0.05', '+0.00', '+0.00', 1]
['-0.04', '+0.01', '+0.04', '-0.05', '-0.09', '+0.20', '+1.00', '+0.00', 2]
['-0.04', '+0.01', '+0.04', '-0.07', '-0.07', '+0.28', '+1.00', '+0.00', 0]
['-0.04', '+0.00', '+0.04', '-0.09', '-0.06', '+0.35', '+1.00', '+0.00', 0]
['-0.04', '+0.00', '+0.04', '-0.11', '-0.04', '+0.42', '+1.00', '+0.00', 0]
['-0.04', '+0.00', '+0.03', '-0.11', '-0.02', '+0.41', '+1.00', '+0.00', 2]
['-0.04', '-0.00', '+0.04', '-0.10', '+0.01', '+0.42', '+1.00', '+0.00', 2]
['-0.04', '-0.00', '+0.04', '-0.07', '+0.02', '+0.26', '+1.00', '+1.00', 0]
['-0.04', '-0.00', '+0.04', '-0.05', '+0.03', '+0.18', '+1.00', '+1.00', 0]
['-0.04', '-0.00', '+0.04', '-0.03', '+0.03', '+0.10', '+1.00', '+1.00', 0]
['-0.04', '-0.00', '+0.03', '-0.01', '+0.03', '+0.04', '+1.00', '+1.00', 0]
['-0.04', '-0.00', '+0.02', '+0.01', '+0.03', '-0.03', '+1.00', '+1.00', 0]
['-0.04', '-0.00', '+0.02', '+0.02', '+0.03', '-0.08', '+1.00', '+1.00', 0]
['-0.04', '-0.00', '+0.02', '+0.03', '+0.02', '-0.11', '+1.00', '+1.00', 0]
['-0.04', '-0.00', '+0.02', '+0.04', '+0.02', '-0.12', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '+0.02', '+0.03', '+0.01', '-0.11', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '+0.02', '+0.03', '+0.01', '-0.10', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '+0.02', '+0.02', '+0.00', '-0.07', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '+0.02', '+0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '+0.01', '-0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '+0.00', '-0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '+0.00', '-0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '+0.00', '-0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '-0.00', '+0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '+0.00', '+0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.01', '+0.93', '+0.36', '-0.22', '-0.01', '-0.05', '+0.00', '+0.00', 1]
['+0.01', '+0.93', '+0.35', '-0.25', '-0.01', '-0.01', '+0.00', '+0.00', 1]
['+0.01', '+0.93', '+0.35', '-0.27', '-0.01', '+0.02', '+0.00', '+0.00', 1]
['+0.02', '+0.92', '+0.33', '-0.30', '-0.00', '+0.06', '+0.00', '+0.00', 1]
['+0.02', '+0.92', '+0.33', '-0.33', '+0.00', '+0.10', '+0.00', '+0.00', 1]
['+0.02', '+0.91', '+0.32', '-0.35', '+0.01', '+0.14', '+0.00', '+0.00', 1]
['+0.03', '+0.91', '+0.32', '-0.38', '+0.02', '+0.14', '+0.00', '+0.00', 0]
['+0.03', '+0.90', '+0.32', '-0.41', '+0.02', '+0.14', '+0.00', '+0.00', 0]
['+0.03', '+0.89', '+0.32', '-0.43', '+0.03', '+0.14', '+0.00', '+0.00', 0]
['+0.04', '+0.89', '+0.32', '-0.46', '+0.04', '+0.14', '+0.00', '+0.00', 0]
['+0.04', '+0.88', '+0.32', '-0.49', '+0.04', '+0.14', '+0.00', '+0.00', 0]
['+0.04', '+0.87', '+0.32', '-0.51', '+0.05', '+0.14', '+0.00', '+0.00', 0]
['+0.05', '+0.86', '+0.32', '-0.54', '+0.06', '+0.14', '+0.00', '+0.00', 0]
['+0.05', '+0.86', '+0.32', '-0.57', '+0.06', '+0.14', '+0.00', '+0.00', 0]
['+0.05', '+0.85', '+0.32', '-0.59', '+0.07', '+0.14', '+0.00', '+0.00', 0]
['+0.06', '+0.84', '+0.32', '-0.62', '+0.08', '+0.14', '+0.00', '+0.00', 0]
['+0.06', '+0.83', '+0.32', '-0.65', '+0.09', '+0.14', '+0.00', '+0.00', 0]
['+0.06', '+0.82', '+0.32', '-0.67', '+0.09', '+0.14', '+0.00', '+0.00', 0]
['+0.07', '+0.81', '+0.32', '-0.70', '+0.10', '+0.14', '+0.00', '+0.00', 0]
['+0.07', '+0.80', '+0.32', '-0.73', '+0.11', '+0.14', '+0.00', '+0.00', 0]
['+0.07', '+0.78', '+0.32', '-0.75', '+0.11', '+0.14', '+0.00', '+0.00', 0]
['+0.08', '+0.77', '+0.32', '-0.78', '+0.12', '+0.14', '+0.00', '+0.00', 0]
['+0.08', '+0.76', '+0.32', '-0.81', '+0.13', '+0.14', '+0.00', '+0.00', 0]
['+0.08', '+0.75', '+0.32', '-0.83', '+0.13', '+0.14', '+0.00', '+0.00', 0]
['+0.09', '+0.74', '+0.32', '-0.83', '+0.14', '+0.15', '+0.00', '+0.00', 2]
['+0.09', '+0.72', '+0.32', '-0.81', '+0.15', '+0.16', '+0.00', '+0.00', 2]
['+0.09', '+0.71', '+0.32', '-0.81', '+0.16', '+0.16', '+0.00', '+0.00', 2]
['+0.10', '+0.70', '+0.32', '-0.79', '+0.17', '+0.18', '+0.00', '+0.00', 2]
['+0.10', '+0.69', '+0.33', '-0.82', '+0.17', '+0.13', '+0.00', '+0.00', 3]
['+0.10', '+0.68', '+0.32', '-0.81', '+0.18', '+0.13', '+0.00', '+0.00', 2]
['+0.11', '+0.66', '+0.31', '-0.78', '+0.19', '+0.14', '+0.00', '+0.00', 2]
['+0.11', '+0.65', '+0.29', '-0.78', '+0.19', '+0.13', '+0.00', '+0.00', 2]
['+0.11', '+0.64', '+0.30', '-0.78', '+0.20', '+0.14', '+0.00', '+0.00', 2]
['+0.11', '+0.63', '+0.30', '-0.75', '+0.21', '+0.15', '+0.00', '+0.00', 2]
['+0.12', '+0.62', '+0.30', '-0.75', '+0.22', '+0.16', '+0.00', '+0.00', 2]
['+0.12', '+0.61', '+0.29', '-0.75', '+0.22', '+0.16', '+0.00', '+0.00', 2]
['+0.12', '+0.60', '+0.27', '-0.73', '+0.23', '+0.16', '+0.00', '+0.00', 2]
['+0.13', '+0.58', '+0.28', '-0.76', '+0.24', '+0.11', '+0.00', '+0.00', 3]
['+0.13', '+0.57', '+0.27', '-0.72', '+0.24', '+0.12', '+0.00', '+0.00', 2]
['+0.13', '+0.56', '+0.26', '-0.68', '+0.25', '+0.13', '+0.00', '+0.00', 2]
['+0.13', '+0.55', '+0.26', '-0.70', '+0.25', '+0.09', '+0.00', '+0.00', 3]
['+0.14', '+0.54', '+0.24', '-0.67', '+0.26', '+0.09', '+0.00', '+0.00', 2]
['+0.14', '+0.53', '+0.21', '-0.63', '+0.26', '+0.09', '+0.00', '+0.00', 2]
['+0.14', '+0.52', '+0.21', '-0.61', '+0.27', '+0.10', '+0.00', '+0.00', 2]
['+0.14', '+0.51', '+0.22', '-0.64', '+0.27', '+0.06', '+0.00', '+0.00', 3]
['+0.15', '+0.50', '+0.21', '-0.63', '+0.28', '+0.07', '+0.00', '+0.00', 2]
['+0.15', '+0.50', '+0.21', '-0.61', '+0.28', '+0.08', '+0.00', '+0.00', 2]
['+0.15', '+0.49', '+0.19', '-0.61', '+0.28', '+0.08', '+0.00', '+0.00', 2]
['+0.15', '+0.48', '+0.18', '-0.58', '+0.29', '+0.10', '+0.00', '+0.00', 2]
['+0.15', '+0.47', '+0.19', '-0.60', '+0.29', '+0.05', '+0.00', '+0.00', 3]
['+0.15', '+0.46', '+0.18', '-0.58', '+0.29', '+0.05', '+0.00', '+0.00', 2]
['+0.16', '+0.45', '+0.15', '-0.55', '+0.30', '+0.05', '+0.00', '+0.00', 2]
['+0.16', '+0.44', '+0.11', '-0.52', '+0.30', '+0.04', '+0.00', '+0.00', 2]
['+0.16', '+0.44', '+0.12', '-0.54', '+0.30', '+0.00', '+0.00', '+0.00', 3]
['+0.16', '+0.43', '+0.10', '-0.54', '+0.30', '+0.00', '+0.00', '+0.00', 2]
['+0.16', '+0.42', '+0.08', '-0.52', '+0.30', '+0.00', '+0.00', '+0.00', 2]
['+0.16', '+0.41', '+0.06', '-0.48', '+0.30', '+0.01', '+0.00', '+0.00', 2]
['+0.16', '+0.41', '+0.07', '-0.51', '+0.30', '-0.03', '+0.00', '+0.00', 3]
['+0.16', '+0.40', '+0.03', '-0.48', '+0.30', '-0.04', '+0.00', '+0.00', 2]
['+0.16', '+0.39', '+0.01', '-0.45', '+0.29', '-0.04', '+0.00', '+0.00', 2]
['+0.16', '+0.38', '-0.02', '-0.45', '+0.29', '-0.05', '+0.00', '+0.00', 2]
['+0.16', '+0.38', '-0.04', '-0.43', '+0.29', '-0.05', '+0.00', '+0.00', 2]
['+0.16', '+0.37', '-0.03', '-0.46', '+0.28', '-0.10', '+0.00', '+0.00', 3]
['+0.16', '+0.36', '-0.04', '-0.41', '+0.28', '-0.08', '+0.00', '+0.00', 2]
['+0.16', '+0.36', '-0.06', '-0.38', '+0.28', '-0.07', '+0.00', '+0.00', 2]
['+0.16', '+0.35', '-0.04', '-0.40', '+0.27', '-0.12', '+0.00', '+0.00', 3]
['+0.16', '+0.35', '-0.04', '-0.39', '+0.27', '-0.10', '+0.00', '+0.00', 2]
['+0.16', '+0.34', '-0.07', '-0.39', '+0.26', '-0.11', '+0.00', '+0.00', 2]
['+0.16', '+0.34', '-0.07', '-0.37', '+0.25', '-0.10', '+0.00', '+0.00', 2]
['+0.16', '+0.33', '-0.07', '-0.35', '+0.25', '-0.09', '+0.00', '+0.00', 2]
['+0.16', '+0.33', '-0.10', '-0.33', '+0.25', '-0.09', '+0.00', '+0.00', 2]
['+0.15', '+0.32', '-0.10', '-0.35', '+0.24', '-0.09', '+0.00', '+0.00', 0]
['+0.15', '+0.32', '-0.12', '-0.36', '+0.24', '-0.10', '+0.00', '+0.00', 2]
['+0.15', '+0.31', '-0.13', '-0.36', '+0.23', '-0.11', '+0.00', '+0.00', 2]
['+0.15', '+0.30', '-0.15', '-0.34', '+0.22', '-0.11', '+0.00', '+0.00', 2]
['+0.15', '+0.30', '-0.15', '-0.33', '+0.22', '-0.09', '+0.00', '+0.00', 2]
['+0.15', '+0.29', '-0.16', '-0.32', '+0.22', '-0.10', '+0.00', '+0.00', 2]
['+0.15', '+0.29', '-0.15', '-0.34', '+0.21', '-0.14', '+0.00', '+0.00', 3]
['+0.14', '+0.28', '-0.19', '-0.31', '+0.20', '-0.15', '+0.00', '+0.00', 2]
['+0.14', '+0.28', '-0.21', '-0.28', '+0.19', '-0.16', '+0.00', '+0.00', 2]
['+0.14', '+0.28', '-0.21', '-0.31', '+0.18', '-0.16', '+0.00', '+0.00', 0]
['+0.14', '+0.27', '-0.24', '-0.30', '+0.18', '-0.18', '+0.00', '+0.00', 2]
['+0.13', '+0.27', '-0.25', '-0.30', '+0.17', '-0.18', '+0.00', '+0.00', 2]
['+0.13', '+0.26', '-0.25', '-0.28', '+0.16', '-0.17', '+0.00', '+0.00', 2]
['+0.13', '+0.26', '-0.25', '-0.31', '+0.15', '-0.17', '+0.00', '+0.00', 0]
['+0.13', '+0.25', '-0.28', '-0.28', '+0.14', '-0.18', '+0.00', '+0.00', 2]
