['+0.02', '+0.94', '+0.76', '-0.08', '-0.02', '-0.14', '+0.00', '+0.00', 1]
['+0.09', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+0.00', 0]
['+0.09', '-0.00', '+0.00', '-0.00', '+0.00', '-0.00', '+1.00', '+0.00', 0]
['+0.09', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+0.00', 0]
['+0.09', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+0.00', 0]
['+0.09', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+0.00', 0]
['+0.09', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+0.00', 0]
['+0.09', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+0.00', 0]
['+0.09', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+0.00', 0]
['+0.09', '-0.00', '-0.00', '+0.00', '+0.00', '+0.00', '+1.00', '+0.00', 0]
['+0.09', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+0.00', 0]
['+0.09', '-0.00', '-0.00', '+0.00', '+0.00', '+0.00', '+1.00', '+0.00', 0]
['+0.09', '-0.00', '-0.00', '+0.00', '+0.00', '+0.00', '+1.00', '+0.00', 0]
['+0.09', '-0.00', '+0.00', '+0.00', '+0.00', '+0.00', '+1.00', '+0.00', 0]
['-0.01', '+0.95', '-0.72', '+0.17', '+0.01', '+0.12', '+0.00', '+0.00', 3]
['-0.02', '+0.95', '-0.72', '+0.14', '+0.02', '+0.09', '+0.00', '+0.00', 3]
['-0.03', '+0.95', '-0.70', '+0.12', '+0.02', '+0.04', '+0.00', '+0.00', 3]
['-0.04', '+0.95', '-0.69', '+0.09', '+0.02', '-0.00', '+0.00', '+0.00', 3]
['-0.04', '+0.95', '-0.68', '+0.06', '+0.02', '-0.05', '+0.00', '+0.00', 3]
['-0.05', '+0.95', '-0.67', '+0.04', '+0.01', '-0.08', '+0.00', '+0.00', 3]
['-0.06', '+0.95', '-0.66', '+0.01', '+0.01', '-0.12', '+0.00', '+0.00', 3]
['-0.06', '+0.95', '-0.65', '-0.02', '+0.00', '-0.16', '+0.00', '+0.00', 3]
['-0.07', '+0.95', '-0.65', '-0.04', '-0.01', '-0.16', '+0.00', '+0.00', 0]
['-0.08', '+0.95', '-0.65', '-0.07', '-0.02', '-0.16', '+0.00', '+0.00', 0]
['-0.08', '+0.95', '-0.65', '-0.10', '-0.02', '-0.16', '+0.00', '+0.00', 0]
['-0.09', '+0.95', '-0.65', '-0.12', '-0.03', '-0.16', '+0.00', '+0.00', 0]
['-0.10', '+0.95', '-0.65', '-0.15', '-0.04', '-0.16', '+0.00', '+0.00', 0]
['-0.10', '+0.94', '-0.65', '-0.18', '-0.05', '-0.16', '+0.00', '+0.00', 0]
['-0.11', '+0.94', '-0.65', '-0.20', '-0.06', '-0.16', '+0.00', '+0.00', 0]
['-0.12', '+0.94', '-0.65', '-0.23', '-0.06', '-0.16', '+0.00', '+0.00', 0]
['-0.12', '+0.93', '-0.65', '-0.26', '-0.07', '-0.16', '+0.00', '+0.00', 0]
['-0.13', '+0.93', '-0.65', '-0.28', '-0.08', '-0.16', '+0.00', '+0.00', 0]
['-0.14', '+0.92', '-0.65', '-0.31', '-0.09', '-0.16', '+0.00', '+0.00', 0]
['-0.14', '+0.92', '-0.65', '-0.34', '-0.10', '-0.16', '+0.00', '+0.00', 0]
['-0.15', '+0.91', '-0.65', '-0.36', '-0.10', '-0.16', '+0.00', '+0.00', 0]
['-0.16', '+0.91', '-0.65', '-0.39', '-0.11', '-0.16', '+0.00', '+0.00', 0]
['-0.16', '+0.90', '-0.65', '-0.42', '-0.12', '-0.16', '+0.00', '+0.00', 0]
['-0.17', '+0.89', '-0.65', '-0.44', '-0.13', '-0.16', '+0.00', '+0.00', 0]
['-0.17', '+0.89', '-0.65', '-0.47', '-0.14', '-0.15', '+0.00', '+0.00', 0]
['-0.18', '+0.88', '-0.65', '-0.50', '-0.14', '-0.16', '+0.00', '+0.00', 0]
['-0.19', '+0.87', '-0.65', '-0.52', '-0.15', '-0.16', '+0.00', '+0.00', 0]
['-0.19', '+0.86', '-0.65', '-0.55', '-0.16', '-0.16', '+0.00', '+0.00', 0]
['-0.20', '+0.86', '-0.65', '-0.58', '-0.17', '-0.16', '+0.00', '+0.00', 0]
['-0.21', '+0.85', '-0.65', '-0.60', '-0.18', '-0.16', '+0.00', '+0.00', 0]
['-0.21', '+0.84', '-0.66', '-0.63', '-0.18', '-0.12', '+0.00', '+0.00', 1]
['-0.22', '+0.83', '-0.66', '-0.65', '-0.19', '-0.12', '+0.00', '+0.00', 0]
['-0.23', '+0.82', '-0.66', '-0.68', '-0.20', '-0.12', '+0.00', '+0.00', 0]
['-0.23', '+0.81', '-0.66', '-0.71', '-0.20', '-0.12', '+0.00', '+0.00', 0]
['-0.24', '+0.80', '-0.66', '-0.73', '-0.21', '-0.12', '+0.00', '+0.00', 0]
['-0.25', '+0.78', '-0.66', '-0.76', '-0.21', '-0.12', '+0.00', '+0.00', 0]
['-0.25', '+0.77', '-0.67', '-0.76', '-0.22', '-0.14', '+0.00', '+0.00', 2]
['-0.26', '+0.76', '-0.65', '-0.75', '-0.23', '-0.13', '+0.00', '+0.00', 2]
['-0.27', '+0.75', '-0.65', '-0.74', '-0.23', '-0.15', '+0.00', '+0.00', 2]
['-0.27', '+0.74', '-0.63', '-0.73', '-0.24', '-0.14', '+0.00', '+0.00', 2]
['-0.28', '+0.73', '-0.62', '-0.70', '-0.25', '-0.15', '+0.00', '+0.00', 2]
['-0.29', '+0.72', '-0.63', '-0.72', '-0.25', '-0.11', '+0.00', '+0.00', 1]
['-0.29', '+0.71', '-0.61', '-0.71', '-0.26', '-0.10', '+0.00', '+0.00', 2]
['-0.30', '+0.70', '-0.59', '-0.69', '-0.26', '-0.10', '+0.00', '+0.00', 2]
['-0.30', '+0.69', '-0.56', '-0.66', '-0.27', '-0.09', '+0.00', '+0.00', 2]
['-0.31', '+0.68', '-0.53', '-0.66', '-0.27', '-0.08', '+0.00', '+0.00', 2]
['-0.32', '+0.67', '-0.52', '-0.65', '-0.28', '-0.08', '+0.00', '+0.00', 2]
['-0.32', '+0.66', '-0.48', '-0.62', '-0.28', '-0.07', '+0.00', '+0.00', 2]
['-0.32', '+0.65', '-0.47', '-0.61', '-0.28', '-0.07', '+0.00', '+0.00', 2]
['-0.33', '+0.64', '-0.46', '-0.59', '-0.29', '-0.09', '+0.00', '+0.00', 2]
['-0.33', '+0.63', '-0.44', '-0.59', '-0.29', '-0.08', '+0.00', '+0.00', 2]
['-0.34', '+0.62', '-0.44', '-0.58', '-0.30', '-0.09', '+0.00', '+0.00', 2]
['-0.34', '+0.61', '-0.42', '-0.57', '-0.30', '-0.08', '+0.00', '+0.00', 2]
['-0.35', '+0.61', '-0.42', '-0.57', '-0.31', '-0.10', '+0.00', '+0.00', 2]
['-0.35', '+0.60', '-0.41', '-0.57', '-0.31', '-0.10', '+0.00', '+0.00', 2]
['-0.35', '+0.59', '-0.39', '-0.57', '-0.32', '-0.10', '+0.00', '+0.00', 2]
['-0.36', '+0.58', '-0.37', '-0.54', '-0.32', '-0.10', '+0.00', '+0.00', 2]
['-0.36', '+0.57', '-0.32', '-0.51', '-0.32', '-0.09', '+0.00', '+0.00', 2]
['-0.36', '+0.57', '-0.30', '-0.51', '-0.33', '-0.08', '+0.00', '+0.00', 2]
['-0.37', '+0.56', '-0.29', '-0.49', '-0.33', '-0.09', '+0.00', '+0.00', 2]
['-0.37', '+0.55', '-0.26', '-0.47', '-0.34', '-0.08', '+0.00', '+0.00', 2]
['-0.37', '+0.54', '-0.24', '-0.44', '-0.34', '-0.09', '+0.00', '+0.00', 2]
['-0.38', '+0.54', '-0.25', '-0.46', '-0.34', '-0.04', '+0.00', '+0.00', 1]
['-0.38', '+0.53', '-0.22', '-0.45', '-0.35', '-0.04', '+0.00', '+0.00', 2]
['-0.38', '+0.52', '-0.22', '-0.45', '-0.35', '-0.05', '+0.00', '+0.00', 2]
['-0.38', '+0.52', '-0.20', '-0.42', '-0.35', '-0.06', '+0.00', '+0.00', 2]
['-0.38', '+0.51', '-0.20', '-0.42', '-0.36', '-0.08', '+0.00', '+0.00', 2]
['-0.39', '+0.51', '-0.21', '-0.44', '-0.36', '-0.04', '+0.00', '+0.00', 1]
['-0.39', '+0.50', '-0.20', '-0.43', '-0.36', '-0.04', '+0.00', '+0.00', 2]
['-0.39', '+0.49', '-0.15', '-0.40', '-0.36', '-0.03', '+0.00', '+0.00', 2]
['-0.39', '+0.49', '-0.11', '-0.37', '-0.36', '-0.02', '+0.00', '+0.00', 2]
['-0.39', '+0.48', '-0.11', '-0.40', '-0.36', '-0.02', '+0.00', '+0.00', 0]
['-0.39', '+0.48', '-0.06', '-0.36', '-0.36', '-0.01', '+0.00', '+0.00', 2]
['-0.39', '+0.47', '-0.07', '-0.39', '-0.36', '+0.04', '+0.00', '+0.00', 1]
['-0.39', '+0.46', '-0.04', '-0.37', '-0.36', '+0.05', '+0.00', '+0.00', 2]
['-0.39', '+0.46', '-0.00', '-0.34', '-0.36', '+0.05', '+0.00', '+0.00', 2]
['-0.39', '+0.45', '-0.00', '-0.37', '-0.35', '+0.05', '+0.00', '+0.00', 0]
['-0.39', '+0.45', '+0.01', '-0.37', '-0.35', '+0.05', '+0.00', '+0.00', 2]
['-0.39', '+0.44', '+0.04', '-0.33', '-0.35', '+0.05', '+0.00', '+0.00', 2]
['-0.39', '+0.44', '+0.07', '-0.30', '-0.35', '+0.04', '+0.00', '+0.00', 2]
['-0.39', '+0.43', '+0.06', '-0.32', '-0.34', '+0.08', '+0.00', '+0.00', 1]
['-0.39', '+0.43', '+0.08', '-0.32', '-0.34', '+0.08', '+0.00', '+0.00', 2]
['-0.39', '+0.43', '+0.12', '-0.28', '-0.33', '+0.09', '+0.00', '+0.00', 2]
['-0.39', '+0.42', '+0.12', '-0.31', '-0.33', '+0.09', '+0.00', '+0.00', 0]
['-0.39', '+0.42', '+0.12', '-0.33', '-0.33', '+0.09', '+0.00', '+0.00', 0]
['-0.39', '+0.41', '+0.15', '-0.33', '-0.32', '+0.10', '+0.00', '+0.00', 2]
['-0.38', '+0.41', '+0.19', '-0.29', '-0.32', '+0.10', '+0.00', '+0.00', 2]
['-0.38', '+0.40', '+0.18', '-0.32', '-0.31', '+0.13', '+0.00', '+0.00', 1]
['-0.38', '+0.40', '+0.21', '-0.28', '-0.30', '+0.13', '+0.00', '+0.00', 2]
['-0.38', '+0.39', '+0.21', '-0.31', '-0.30', '+0.13', '+0.00', '+0.00', 0]
['-0.37', '+0.39', '+0.24', '-0.30', '-0.29', '+0.15', '+0.00', '+0.00', 2]
['-0.37', '+0.38', '+0.24', '-0.30', '-0.28', '+0.14', '+0.00', '+0.00', 2]
['-0.37', '+0.38', '+0.25', '-0.30', '-0.28', '+0.13', '+0.00', '+0.00', 2]
['-0.37', '+0.37', '+0.28', '-0.28', '-0.27', '+0.14', '+0.00', '+0.00', 2]
['-0.36', '+0.37', '+0.30', '-0.26', '-0.26', '+0.14', '+0.00', '+0.00', 2]
['-0.36', '+0.37', '+0.30', '-0.28', '-0.25', '+0.14', '+0.00', '+0.00', 0]
['-0.36', '+0.36', '+0.31', '-0.26', '-0.25', '+0.13', '+0.00', '+0.00', 2]
['-0.35', '+0.36', '+0.30', '-0.28', '-0.24', '+0.18', '+0.00', '+0.00', 1]
['-0.35', '+0.35', '+0.33', '-0.27', '-0.23', '+0.20', '+0.00', '+0.00', 2]
['-0.35', '+0.35', '+0.35', '-0.27', '-0.22', '+0.21', '+0.00', '+0.00', 2]
['-0.34', '+0.35', '+0.37', '-0.25', '-0.21', '+0.21', '+0.00', '+0.00', 2]
['-0.34', '+0.34', '+0.37', '-0.28', '-0.20', '+0.21', '+0.00', '+0.00', 0]
['-0.34', '+0.34', '+0.39', '-0.24', '-0.19', '+0.21', '+0.00', '+0.00', 2]
['-0.33', '+0.33', '+0.39', '-0.27', '-0.18', '+0.21', '+0.00', '+0.00', 0]
['-0.33', '+0.33', '+0.39', '-0.23', '-0.17', '+0.20', '+0.00', '+0.00', 2]
['-0.32', '+0.33', '+0.39', '-0.26', '-0.16', '+0.20', '+0.00', '+0.00', 0]
['-0.32', '+0.32', '+0.42', '-0.24', '-0.15', '+0.21', '+0.00', '+0.00', 2]
['-0.32', '+0.32', '+0.42', '-0.27', '-0.14', '+0.21', '+0.00', '+0.00', 0]
['-0.31', '+0.32', '+0.44', '-0.26', '-0.12', '+0.22', '+0.00', '+0.00', 2]
['-0.31', '+0.31', '+0.44', '-0.25', '-0.11', '+0.22', '+0.00', '+0.00', 2]
['-0.30', '+0.31', '+0.45', '-0.21', '-0.10', '+0.22', '+0.00', '+0.00', 2]
['-0.30', '+0.31', '+0.45', '-0.23', '-0.09', '+0.22', '+0.00', '+0.00', 0]
['-0.29', '+0.30', '+0.45', '-0.26', '-0.08', '+0.22', '+0.00', '+0.00', 0]
['-0.29', '+0.30', '+0.47', '-0.23', '-0.07', '+0.23', '+0.00', '+0.00', 2]
['-0.28', '+0.29', '+0.47', '-0.26', '-0.06', '+0.23', '+0.00', '+0.00', 0]
['-0.28', '+0.29', '+0.48', '-0.26', '-0.05', '+0.24', '+0.00', '+0.00', 2]
['-0.27', '+0.29', '+0.48', '-0.24', '-0.03', '+0.23', '+0.00', '+0.00', 2]
['-0.27', '+0.28', '+0.47', '-0.21', '-0.02', '+0.22', '+0.00', '+0.00', 2]
['-0.26', '+0.28', '+0.47', '-0.24', '-0.01', '+0.22', '+0.00', '+0.00', 0]
['-0.26', '+0.28', '+0.46', '-0.23', '-0.00', '+0.21', '+0.00', '+0.00', 2]
['-0.25', '+0.27', '+0.46', '-0.25', '+0.01', '+0.21', '+0.00', '+0.00', 0]
['-0.25', '+0.27', '+0.47', '-0.24', '+0.02', '+0.22', '+0.00', '+0.00', 2]
['-0.24', '+0.26', '+0.48', '-0.27', '+0.03', '+0.17', '+0.00', '+0.00', 3]
['-0.24', '+0.26', '+0.48', '-0.23', '+0.04', '+0.17', '+0.00', '+0.00', 2]
['-0.23', '+0.26', '+0.48', '-0.26', '+0.05', '+0.17', '+0.00', '+0.00', 0]
['-0.23', '+0.25', '+0.48', '-0.24', '+0.05', '+0.17', '+0.00', '+0.00', 2]
['-0.23', '+0.25', '+0.48', '-0.20', '+0.06', '+0.19', '+0.00', '+0.00', 2]
['-0.22', '+0.25', '+0.48', '-0.22', '+0.07', '+0.19', '+0.00', '+0.00', 0]
['-0.22', '+0.24', '+0.48', '-0.25', '+0.08', '+0.19', '+0.00', '+0.00', 0]
['-0.21', '+0.24', '+0.46', '-0.25', '+0.09', '+0.17', '+0.00', '+0.00', 2]
['-0.21', '+0.24', '+0.47', '-0.22', '+0.10', '+0.19', '+0.00', '+0.00', 2]
['-0.20', '+0.23', '+0.48', '-0.25', '+0.11', '+0.14', '+0.00', '+0.00', 3]
['-0.20', '+0.23', '+0.48', '-0.21', '+0.11', '+0.14', '+0.00', '+0.00', 2]
['-0.19', '+0.23', '+0.48', '-0.23', '+0.12', '+0.14', '+0.00', '+0.00', 0]
['-0.19', '+0.22', '+0.48', '-0.20', '+0.13', '+0.16', '+0.00', '+0.00', 2]
['-0.18', '+0.22', '+0.48', '-0.23', '+0.14', '+0.16', '+0.00', '+0.00', 0]
['-0.18', '+0.22', '+0.46', '-0.23', '+0.14', '+0.14', '+0.00', '+0.00', 2]
['-0.17', '+0.21', '+0.45', '-0.23', '+0.15', '+0.14', '+0.00', '+0.00', 2]
['-0.17', '+0.21', '+0.46', '-0.22', '+0.16', '+0.15', '+0.00', '+0.00', 2]
['-0.16', '+0.21', '+0.44', '-0.21', '+0.17', '+0.15', '+0.00', '+0.00', 2]
['-0.16', '+0.20', '+0.44', '-0.24', '+0.17', '+0.15', '+0.00', '+0.00', 0]
['-0.15', '+0.20', '+0.43', '-0.20', '+0.18', '+0.16', '+0.00', '+0.00', 2]
['-0.15', '+0.20', '+0.44', '-0.23', '+0.19', '+0.12', '+0.00', '+0.00', 3]
['-0.15', '+0.19', '+0.42', '-0.21', '+0.19', '+0.12', '+0.00', '+0.00', 2]
['-0.14', '+0.19', '+0.42', '-0.24', '+0.20', '+0.12', '+0.00', '+0.00', 0]
['-0.14', '+0.19', '+0.41', '-0.23', '+0.20', '+0.11', '+0.00', '+0.00', 2]
['-0.13', '+0.18', '+0.39', '-0.20', '+0.21', '+0.11', '+0.00', '+0.00', 2]
['-0.13', '+0.18', '+0.40', '-0.22', '+0.21', '+0.08', '+0.00', '+0.00', 3]
['-0.12', '+0.18', '+0.39', '-0.21', '+0.22', '+0.08', '+0.00', '+0.00', 2]
['-0.12', '+0.17', '+0.35', '-0.18', '+0.22', '+0.07', '+0.00', '+0.00', 2]
['-0.12', '+0.17', '+0.35', '-0.20', '+0.23', '+0.07', '+0.00', '+0.00', 0]
['-0.11', '+0.17', '+0.35', '-0.23', '+0.23', '+0.07', '+0.00', '+0.00', 0]
['-0.11', '+0.16', '+0.33', '-0.20', '+0.23', '+0.07', '+0.00', '+0.00', 2]
['-0.11', '+0.16', '+0.33', '-0.23', '+0.24', '+0.07', '+0.00', '+0.00', 0]
['-0.10', '+0.16', '+0.32', '-0.19', '+0.24', '+0.08', '+0.00', '+0.00', 2]
['-0.10', '+0.16', '+0.33', '-0.21', '+0.24', '+0.03', '+0.00', '+0.00', 3]
['-0.10', '+0.15', '+0.33', '-0.21', '+0.24', '+0.04', '+0.00', '+0.00', 2]
['-0.09', '+0.15', '+0.31', '-0.20', '+0.24', '+0.04', '+0.00', '+0.00', 2]
['-0.09', '+0.15', '+0.29', '-0.18', '+0.25', '+0.04', '+0.00', '+0.00', 2]
['-0.09', '+0.14', '+0.29', '-0.21', '+0.25', '+0.04', '+0.00', '+0.00', 0]
['-0.09', '+0.14', '+0.27', '-0.18', '+0.25', '+0.04', '+0.00', '+0.00', 2]
['-0.08', '+0.14', '+0.27', '-0.21', '+0.25', '+0.04', '+0.00', '+0.00', 0]
['-0.08', '+0.14', '+0.23', '-0.17', '+0.25', '+0.02', '+0.00', '+0.00', 2]
['-0.08', '+0.13', '+0.24', '-0.20', '+0.25', '-0.02', '+0.00', '+0.00', 3]
['-0.08', '+0.13', '+0.21', '-0.16', '+0.25', '-0.03', '+0.00', '+0.00', 2]
['-0.07', '+0.13', '+0.21', '-0.18', '+0.25', '-0.03', '+0.00', '+0.00', 0]
['-0.07', '+0.12', '+0.21', '-0.21', '+0.25', '-0.03', '+0.00', '+0.00', 0]
['-0.07', '+0.12', '+0.21', '-0.21', '+0.25', '-0.02', '+0.00', '+0.00', 2]
['-0.07', '+0.12', '+0.20', '-0.21', '+0.25', '-0.01', '+0.00', '+0.00', 2]
['-0.07', '+0.11', '+0.18', '-0.21', '+0.25', '-0.02', '+0.00', '+0.00', 2]
['-0.07', '+0.11', '+0.16', '-0.17', '+0.24', '-0.02', '+0.00', '+0.00', 2]
['-0.06', '+0.11', '+0.16', '-0.19', '+0.24', '-0.02', '+0.00', '+0.00', 0]
['-0.06', '+0.11', '+0.13', '-0.18', '+0.24', '-0.04', '+0.00', '+0.00', 2]
['-0.06', '+0.10', '+0.09', '-0.15', '+0.24', '-0.05', '+0.00', '+0.00', 2]
['-0.06', '+0.10', '+0.09', '-0.18', '+0.24', '-0.05', '+0.00', '+0.00', 0]
['-0.06', '+0.10', '+0.07', '-0.16', '+0.23', '-0.06', '+0.00', '+0.00', 2]
['-0.06', '+0.10', '+0.07', '-0.19', '+0.23', '-0.06', '+0.00', '+0.00', 0]
['-0.06', '+0.09', '+0.06', '-0.19', '+0.23', '-0.06', '+0.00', '+0.00', 2]
['-0.06', '+0.09', '+0.03', '-0.18', '+0.22', '-0.07', '+0.00', '+0.00', 2]
['-0.06', '+0.09', '-0.00', '-0.15', '+0.22', '-0.09', '+0.00', '+0.00', 2]
['-0.06', '+0.09', '-0.00', '-0.18', '+0.21', '-0.09', '+0.00', '+0.00', 0]
['-0.06', '+0.08', '-0.01', '-0.17', '+0.21', '-0.09', '+0.00', '+0.00', 2]
['-0.06', '+0.08', '-0.04', '-0.17', '+0.21', '-0.10', '+0.00', '+0.00', 2]
['-0.06', '+0.08', '-0.05', '-0.15', '+0.20', '-0.10', '+0.00', '+0.00', 2]
['-0.06', '+0.08', '-0.06', '-0.13', '+0.20', '-0.09', '+0.00', '+0.00', 2]
['-0.06', '+0.07', '-0.06', '-0.15', '+0.19', '-0.09', '+0.00', '+0.00', 0]
['-0.06', '+0.07', '-0.07', '-0.14', '+0.19', '-0.09', '+0.00', '+0.00', 2]
['-0.06', '+0.07', '-0.06', '-0.16', '+0.18', '-0.13', '+0.00', '+0.00', 3]
['-0.06', '+0.07', '-0.09', '-0.14', '+0.17', '-0.15', '+0.00', '+0.00', 2]
['-0.06', '+0.07', '-0.10', '-0.12', '+0.17', '-0.14', '+0.00', '+0.00', 2]
['-0.07', '+0.06', '-0.10', '-0.15', '+0.16', '-0.14', '+0.00', '+0.00', 0]
['-0.07', '+0.06', '-0.11', '-0.13', '+0.15', '-0.15', '+0.00', '+0.00', 2]
['-0.07', '+0.06', '-0.13', '-0.12', '+0.14', '-0.16', '+0.00', '+0.00', 2]
['-0.07', '+0.06', '-0.13', '-0.14', '+0.14', '-0.16', '+0.00', '+0.00', 0]
['-0.07', '+0.06', '-0.14', '-0.14', '+0.13', '-0.16', '+0.00', '+0.00', 2]
['-0.07', '+0.05', '-0.13', '-0.13', '+0.12', '-0.15', '+0.00', '+0.00', 2]
['-0.07', '+0.05', '-0.13', '-0.11', '+0.11', '-0.13', '+0.00', '+0.00', 2]
['-0.07', '+0.05', '-0.13', '-0.13', '+0.11', '-0.13', '+0.00', '+0.00', 0]
['-0.08', '+0.05', '-0.15', '-0.11', '+0.10', '-0.15', '+0.00', '+0.00', 2]
['-0.08', '+0.05', '-0.16', '-0.08', '+0.09', '-0.15', '+0.00', '+0.00', 2]
['-0.08', '+0.05', '-0.16', '-0.11', '+0.09', '-0.15', '+0.00', '+0.00', 0]
['-0.08', '+0.04', '-0.15', '-0.10', '+0.08', '-0.13', '+0.00', '+0.00', 2]
['-0.08', '+0.04', '-0.14', '-0.08', '+0.07', '-0.12', '+0.00', '+0.00', 2]
['-0.08', '+0.04', '-0.14', '-0.10', '+0.07', '-0.12', '+0.00', '+0.00', 0]
['-0.09', '+0.04', '-0.15', '-0.07', '+0.06', '-0.12', '+0.00', '+0.00', 2]
['-0.09', '+0.04', '-0.15', '-0.10', '+0.05', '-0.12', '+0.00', '+0.00', 0]
['-0.09', '+0.04', '-0.15', '-0.10', '+0.05', '-0.12', '+0.00', '+0.00', 2]
['-0.09', '+0.04', '-0.16', '-0.09', '+0.04', '-0.13', '+0.00', '+0.00', 2]
['-0.09', '+0.03', '-0.16', '-0.08', '+0.04', '-0.12', '+0.00', '+0.00', 2]
['-0.09', '+0.03', '-0.16', '-0.11', '+0.03', '-0.12', '+0.00', '+0.00', 0]
['-0.10', '+0.03', '-0.17', '-0.07', '+0.02', '-0.13', '+0.00', '+0.00', 2]
['-0.10', '+0.03', '-0.17', '-0.09', '+0.02', '-0.13', '+0.00', '+0.00', 0]
['-0.10', '+0.03', '-0.17', '-0.09', '+0.01', '-0.14', '+0.00', '+0.00', 2]
['-0.10', '+0.03', '-0.18', '-0.05', '+0.00', '-0.14', '+0.00', '+0.00', 2]
['-0.10', '+0.03', '-0.18', '-0.08', '-0.00', '-0.14', '+0.00', '+0.00', 0]
['-0.10', '+0.03', '-0.17', '-0.05', '-0.01', '-0.13', '+0.00', '+0.00', 2]
['-0.11', '+0.03', '-0.17', '-0.08', '-0.02', '-0.13', '+0.00', '+0.00', 0]
['-0.11', '+0.02', '-0.15', '-0.08', '-0.02', '-0.11', '+0.00', '+0.00', 2]
['-0.11', '+0.02', '-0.15', '-0.05', '-0.03', '-0.11', '+0.00', '+0.00', 2]
['-0.11', '+0.02', '-0.15', '-0.08', '-0.03', '-0.11', '+0.00', '+0.00', 0]
['-0.11', '+0.02', '-0.15', '-0.05', '-0.04', '-0.12', '+0.00', '+0.00', 2]
['-0.11', '+0.02', '-0.15', '-0.08', '-0.05', '-0.12', '+0.00', '+0.00', 0]
['-0.12', '+0.02', '-0.15', '-0.05', '-0.05', '-0.12', '+0.00', '+0.00', 2]
['-0.12', '+0.02', '-0.15', '-0.08', '-0.06', '-0.12', '+0.00', '+0.00', 0]
['-0.12', '+0.02', '-0.15', '-0.06', '-0.06', '-0.12', '+0.00', '+0.00', 2]
['-0.12', '+0.02', '-0.14', '-0.03', '-0.07', '-0.12', '+0.00', '+0.00', 2]
['-0.12', '+0.02', '-0.15', '-0.06', '-0.07', '-0.09', '+0.00', '+0.00', 1]
['-0.12', '+0.02', '-0.13', '-0.02', '-0.08', '-0.08', '+0.00', '+0.00', 2]
['-0.12', '+0.02', '-0.13', '-0.05', '-0.08', '-0.08', '+0.00', '+0.00', 0]
['-0.13', '+0.01', '-0.11', '-0.05', '-0.08', '-0.06', '+0.00', '+0.00', 2]
['-0.13', '+0.01', '-0.12', '-0.04', '-0.09', '-0.07', '+0.00', '+0.00', 2]
['-0.13', '+0.01', '-0.12', '-0.06', '-0.09', '-0.07', '+0.00', '+0.00', 0]
['-0.13', '+0.01', '-0.11', '-0.05', '-0.10', '-0.07', '+0.00', '+0.00', 2]
['-0.13', '+0.01', '-0.12', '-0.03', '-0.10', '-0.08', '+0.00', '+0.00', 2]
['-0.13', '+0.01', '-0.12', '-0.06', '-0.10', '-0.08', '+0.00', '+0.00', 0]
['-0.13', '+0.01', '-0.10', '-0.04', '-0.11', '-0.07', '+0.00', '+0.00', 2]
['-0.13', '+0.01', '-0.10', '-0.02', '-0.11', '-0.08', '+0.00', '+0.00', 2]
['-0.14', '+0.01', '-0.11', '-0.05', '-0.11', '-0.05', '+0.00', '+0.00', 1]
['-0.14', '+0.01', '-0.11', '-0.02', '-0.11', '+0.10', '+1.00', '+0.00', 2]
['-0.14', '+0.01', '-0.11', '-0.05', '-0.10', '+0.18', '+1.00', '+0.00', 0]
['-0.14', '+0.01', '-0.10', '-0.07', '-0.09', '+0.26', '+1.00', '+0.00', 0]
['-0.14', '+0.01', '-0.11', '-0.09', '-0.07', '+0.33', '+1.00', '+0.00', 0]
['-0.14', '+0.00', '-0.11', '-0.11', '-0.05', '+0.40', '+1.00', '+0.00', 0]
['-0.14', '+0.00', '-0.12', '-0.07', '-0.03', '+0.39', '+1.00', '+0.00', 2]
['-0.14', '+0.00', '-0.12', '-0.10', '-0.01', '+0.39', '+0.00', '+0.00', 0]
['-0.14', '-0.00', '-0.10', '-0.12', '+0.00', '+0.34', '+0.00', '+0.00', 3]
['-0.14', '-0.00', '-0.09', '-0.12', '+0.00', '-0.08', '+1.00', '+1.00', 3]
['-0.14', '-0.00', '-0.07', '-0.07', '-0.01', '-0.15', '+1.00', '+1.00', 2]
['-0.14', '-0.00', '-0.06', '-0.05', '-0.01', '-0.14', '+1.00', '+1.00', 0]
['-0.15', '-0.00', '-0.05', '-0.02', '-0.02', '-0.13', '+1.00', '+1.00', 0]
['-0.15', '-0.00', '-0.04', '+0.00', '-0.03', '-0.12', '+1.00', '+1.00', 0]
['-0.15', '-0.00', '-0.03', '+0.02', '-0.03', '-0.08', '+1.00', '+1.00', 0]
['-0.15', '-0.00', '-0.03', '+0.03', '-0.02', '+0.10', '+1.00', '+1.00', 0]
['-0.15', '-0.00', '-0.03', '+0.04', '-0.02', '+0.12', '+1.00', '+1.00', 0]
['-0.15', '-0.00', '-0.03', '+0.04', '-0.01', '+0.12', '+1.00', '+1.00', 0]
