['+0.01', '+0.93', '+0.40', '-0.39', '-0.01', '-0.05', '+0.00', '+0.00', 1]
['+0.00', '+0.51', '+0.04', '-0.62', '+0.05', '+0.00', '+0.00', '+0.00', 2]
['+0.00', '+0.50', '+0.03', '-0.62', '+0.05', '-0.00', '+0.00', '+0.00', 2]
['+0.00', '+0.49', '+0.03', '-0.60', '+0.05', '-0.00', '+0.00', '+0.00', 2]
['+0.00', '+0.48', '+0.02', '-0.57', '+0.05', '-0.01', '+0.00', '+0.00', 2]
['+0.00', '+0.47', '+0.02', '-0.59', '+0.05', '-0.01', '+0.00', '+0.00', 0]
['+0.00', '+0.46', '+0.03', '-0.58', '+0.05', '-0.00', '+0.00', '+0.00', 2]
['+0.00', '+0.45', '+0.04', '-0.57', '+0.05', '+0.02', '+0.00', '+0.00', 2]
['+0.00', '+0.44', '+0.05', '-0.57', '+0.05', '+0.03', '+0.00', '+0.00', 2]
['+0.00', '+0.44', '+0.05', '-0.56', '+0.05', '+0.03', '+0.00', '+0.00', 2]
['+0.01', '+0.43', '+0.05', '-0.51', '+0.05', '+0.04', '+0.00', '+0.00', 2]
['+0.01', '+0.42', '+0.05', '-0.54', '+0.06', '+0.04', '+0.00', '+0.00', 0]
['+0.01', '+0.41', '+0.07', '-0.51', '+0.06', '+0.06', '+0.00', '+0.00', 2]
['+0.01', '+0.40', '+0.07', '-0.53', '+0.06', '+0.03', '+0.00', '+0.00', 3]
['+0.01', '+0.40', '+0.06', '-0.53', '+0.06', '+0.01', '+0.00', '+0.00', 2]
['+0.01', '+0.39', '+0.04', '-0.52', '+0.06', '-0.00', '+0.00', '+0.00', 2]
['+0.01', '+0.38', '+0.05', '-0.52', '+0.06', '+0.01', '+0.00', '+0.00', 2]
['+0.01', '+0.37', '+0.06', '-0.49', '+0.06', '+0.02', '+0.00', '+0.00', 2]
['+0.01', '+0.37', '+0.03', '-0.46', '+0.06', '+0.01', '+0.00', '+0.00', 2]
['+0.01', '+0.36', '+0.03', '-0.49', '+0.06', '+0.01', '+0.00', '+0.00', 0]
['+0.01', '+0.35', '+0.03', '-0.48', '+0.06', '+0.00', '+0.00', '+0.00', 2]
['+0.01', '+0.35', '+0.03', '-0.45', '+0.06', '+0.01', '+0.00', '+0.00', 2]
['+0.01', '+0.34', '+0.04', '-0.45', '+0.06', '+0.02', '+0.00', '+0.00', 2]
['+0.01', '+0.33', '+0.04', '-0.45', '+0.06', '+0.02', '+0.00', '+0.00', 2]
['+0.01', '+0.33', '+0.04', '-0.41', '+0.07', '+0.03', '+0.00', '+0.00', 2]
['+0.01', '+0.32', '+0.04', '-0.44', '+0.07', '+0.03', '+0.00', '+0.00', 0]
['+0.01', '+0.31', '+0.05', '-0.42', '+0.07', '+0.04', '+0.00', '+0.00', 2]
['+0.01', '+0.31', '+0.05', '-0.39', '+0.07', '+0.05', '+0.00', '+0.00', 2]
['+0.01', '+0.30', '+0.05', '-0.42', '+0.07', '+0.01', '+0.00', '+0.00', 3]
['+0.01', '+0.30', '+0.04', '-0.38', '+0.07', '-0.00', '+0.00', '+0.00', 2]
['+0.01', '+0.29', '+0.04', '-0.41', '+0.07', '-0.00', '+0.00', '+0.00', 0]
['+0.01', '+0.28', '+0.02', '-0.38', '+0.07', '-0.01', '+0.00', '+0.00', 2]
['+0.01', '+0.28', '+0.02', '-0.35', '+0.07', '-0.01', '+0.00', '+0.00', 2]
['+0.02', '+0.27', '+0.02', '-0.38', '+0.07', '-0.01', '+0.00', '+0.00', 0]
['+0.02', '+0.27', '+0.01', '-0.38', '+0.07', '-0.02', '+0.00', '+0.00', 2]
['+0.02', '+0.26', '-0.01', '-0.35', '+0.07', '-0.03', '+0.00', '+0.00', 2]
['+0.01', '+0.26', '-0.01', '-0.37', '+0.07', '-0.03', '+0.00', '+0.00', 0]
['+0.01', '+0.25', '-0.01', '-0.35', '+0.07', '-0.02', '+0.00', '+0.00', 2]
['+0.01', '+0.25', '-0.01', '-0.34', '+0.06', '-0.03', '+0.00', '+0.00', 2]
['+0.01', '+0.24', '-0.02', '-0.34', '+0.06', '-0.03', '+0.00', '+0.00', 2]
['+0.01', '+0.24', '-0.04', '-0.30', '+0.06', '-0.04', '+0.00', '+0.00', 2]
['+0.01', '+0.23', '-0.04', '-0.32', '+0.06', '-0.04', '+0.00', '+0.00', 0]
['+0.01', '+0.23', '-0.04', '-0.35', '+0.06', '-0.04', '+0.00', '+0.00', 0]
['+0.01', '+0.22', '-0.04', '-0.31', '+0.06', '-0.03', '+0.00', '+0.00', 2]
['+0.01', '+0.22', '-0.04', '-0.31', '+0.05', '-0.03', '+0.00', '+0.00', 2]
['+0.01', '+0.21', '-0.04', '-0.33', '+0.05', '-0.03', '+0.00', '+0.00', 0]
['+0.01', '+0.21', '-0.05', '-0.30', '+0.05', '-0.04', '+0.00', '+0.00', 2]
['+0.01', '+0.20', '-0.05', '-0.27', '+0.05', '-0.04', '+0.00', '+0.00', 2]
['+0.01', '+0.20', '-0.05', '-0.30', '+0.05', '-0.04', '+0.00', '+0.00', 0]
['+0.01', '+0.19', '-0.06', '-0.30', '+0.04', '-0.04', '+0.00', '+0.00', 2]
['+0.01', '+0.19', '-0.05', '-0.29', '+0.04', '-0.04', '+0.00', '+0.00', 2]
['+0.01', '+0.19', '-0.05', '-0.27', '+0.04', '-0.03', '+0.00', '+0.00', 2]
['+0.01', '+0.18', '-0.05', '-0.30', '+0.04', '-0.03', '+0.00', '+0.00', 0]
['+0.01', '+0.18', '-0.05', '-0.28', '+0.04', '-0.02', '+0.00', '+0.00', 2]
['+0.01', '+0.17', '-0.05', '-0.28', '+0.04', '-0.03', '+0.00', '+0.00', 2]
['+0.01', '+0.17', '-0.05', '-0.27', '+0.04', '-0.03', '+0.00', '+0.00', 2]
['+0.01', '+0.17', '-0.06', '-0.26', '+0.03', '-0.03', '+0.00', '+0.00', 2]
['+0.01', '+0.16', '-0.06', '-0.28', '+0.03', '-0.03', '+0.00', '+0.00', 0]
['+0.00', '+0.16', '-0.06', '-0.26', '+0.03', '-0.03', '+0.00', '+0.00', 2]
['+0.00', '+0.15', '-0.07', '-0.23', '+0.03', '-0.04', '+0.00', '+0.00', 2]
['+0.00', '+0.15', '-0.07', '-0.25', '+0.03', '-0.04', '+0.00', '+0.00', 0]
['+0.00', '+0.15', '-0.07', '-0.25', '+0.02', '-0.03', '+0.00', '+0.00', 2]
['+0.00', '+0.14', '-0.06', '-0.25', '+0.02', '-0.02', '+0.00', '+0.00', 2]
['+0.00', '+0.14', '-0.05', '-0.22', '+0.02', '-0.01', '+0.00', '+0.00', 2]
['+0.00', '+0.14', '-0.05', '-0.25', '+0.02', '-0.01', '+0.00', '+0.00', 0]
['+0.00', '+0.13', '-0.05', '-0.21', '+0.02', '-0.01', '+0.00', '+0.00', 2]
['-0.00', '+0.13', '-0.05', '-0.24', '+0.02', '-0.01', '+0.00', '+0.00', 0]
['-0.00', '+0.13', '-0.05', '-0.22', '+0.02', '-0.00', '+0.00', '+0.00', 2]
['-0.00', '+0.12', '-0.05', '-0.25', '+0.02', '-0.00', '+0.00', '+0.00', 0]
['-0.00', '+0.12', '-0.06', '-0.21', '+0.02', '-0.02', '+0.00', '+0.00', 2]
['-0.00', '+0.11', '-0.06', '-0.24', '+0.02', '-0.02', '+0.00', '+0.00', 0]
['-0.00', '+0.11', '-0.06', '-0.21', '+0.02', '-0.02', '+0.00', '+0.00', 2]
['-0.00', '+0.11', '-0.06', '-0.19', '+0.02', '-0.01', '+0.00', '+0.00', 2]
['-0.00', '+0.11', '-0.06', '-0.22', '+0.02', '-0.01', '+0.00', '+0.00', 0]
['-0.00', '+0.10', '-0.05', '-0.20', '+0.02', '+0.00', '+0.00', '+0.00', 2]
['-0.01', '+0.10', '-0.05', '-0.22', '+0.02', '+0.00', '+0.00', '+0.00', 0]
['-0.01', '+0.10', '-0.05', '-0.22', '+0.02', '+0.00', '+0.00', '+0.00', 2]
['-0.01', '+0.09', '-0.04', '-0.21', '+0.02', '+0.01', '+0.00', '+0.00', 2]
['-0.01', '+0.09', '-0.05', '-0.21', '+0.02', '-0.00', '+0.00', '+0.00', 2]
['-0.01', '+0.09', '-0.05', '-0.21', '+0.02', '+0.00', '+0.00', '+0.00', 2]
['-0.01', '+0.08', '-0.05', '-0.19', '+0.02', '+0.00', '+0.00', '+0.00', 2]
['-0.01', '+0.08', '-0.04', '-0.18', '+0.02', '+0.01', '+0.00', '+0.00', 2]
['-0.01', '+0.08', '-0.04', '-0.17', '+0.02', '+0.01', '+0.00', '+0.00', 2]
['-0.01', '+0.08', '-0.04', '-0.20', '+0.02', '+0.01', '+0.00', '+0.00', 0]
['-0.01', '+0.07', '-0.04', '-0.16', '+0.02', '+0.02', '+0.00', '+0.00', 2]
['-0.01', '+0.07', '-0.03', '-0.19', '+0.02', '-0.02', '+0.00', '+0.00', 3]
['-0.01', '+0.07', '-0.02', '-0.17', '+0.02', '-0.02', '+0.00', '+0.00', 2]
['-0.01', '+0.06', '-0.03', '-0.16', '+0.02', '-0.02', '+0.00', '+0.00', 2]
['-0.01', '+0.06', '-0.04', '-0.13', '+0.02', '-0.03', '+0.00', '+0.00', 2]
['-0.01', '+0.06', '-0.04', '-0.16', '+0.02', '-0.03', '+0.00', '+0.00', 0]
['-0.01', '+0.06', '-0.05', '-0.16', '+0.01', '-0.04', '+0.00', '+0.00', 2]
['-0.01', '+0.06', '-0.06', '-0.15', '+0.01', '-0.05', '+0.00', '+0.00', 2]
['-0.01', '+0.05', '-0.06', '-0.15', '+0.01', '-0.05', '+0.00', '+0.00', 2]
['-0.01', '+0.05', '-0.06', '-0.11', '+0.01', '-0.05', '+0.00', '+0.00', 2]
['-0.01', '+0.05', '-0.06', '-0.14', '+0.00', '-0.05', '+0.00', '+0.00', 0]
['-0.01', '+0.05', '-0.06', '-0.17', '+0.00', '-0.05', '+0.00', '+0.00', 0]
['-0.02', '+0.05', '-0.08', '-0.13', '-0.00', '-0.06', '+0.00', '+0.00', 2]
['-0.02', '+0.04', '-0.08', '-0.16', '-0.01', '-0.06', '+0.00', '+0.00', 0]
['-0.02', '+0.04', '-0.09', '-0.12', '-0.01', '-0.07', '+0.00', '+0.00', 2]
['-0.02', '+0.04', '-0.09', '-0.14', '-0.01', '-0.07', '+0.00', '+0.00', 0]
['-0.02', '+0.04', '-0.07', '-0.11', '-0.02', '-0.06', '+0.00', '+0.00', 2]
['-0.02', '+0.04', '-0.07', '-0.14', '-0.02', '-0.06', '+0.00', '+0.00', 0]
['-0.02', '+0.03', '-0.07', '-0.11', '-0.02', '-0.06', '+0.00', '+0.00', 2]
['-0.02', '+0.03', '-0.07', '-0.13', '-0.03', '-0.06', '+0.00', '+0.00', 0]
['-0.02', '+0.03', '-0.07', '-0.10', '-0.03', '-0.06', '+0.00', '+0.00', 2]
['-0.02', '+0.03', '-0.07', '-0.13', '-0.03', '-0.06', '+0.00', '+0.00', 0]
['-0.02', '+0.03', '-0.06', '-0.13', '-0.03', '-0.06', '+0.00', '+0.00', 2]
['-0.02', '+0.02', '-0.07', '-0.10', '-0.04', '-0.07', '+0.00', '+0.00', 2]
['-0.02', '+0.02', '-0.07', '-0.12', '-0.04', '-0.07', '+0.00', '+0.00', 0]
['-0.03', '+0.02', '-0.07', '-0.11', '-0.04', '-0.07', '+0.00', '+0.00', 2]
['-0.03', '+0.02', '-0.07', '-0.13', '-0.05', '-0.07', '+0.00', '+0.00', 0]
['-0.03', '+0.02', '-0.06', '-0.10', '-0.05', '-0.07', '+0.00', '+0.00', 2]
['-0.03', '+0.02', '-0.07', '-0.12', '-0.05', '-0.03', '+0.00', '+0.00', 1]
['-0.03', '+0.01', '-0.06', '-0.08', '-0.05', '-0.02', '+0.00', '+0.00', 2]
['-0.03', '+0.01', '-0.06', '-0.11', '-0.05', '-0.02', '+0.00', '+0.00', 0]
['-0.03', '+0.01', '-0.05', '-0.10', '-0.06', '-0.02', '+0.00', '+0.00', 2]
['-0.03', '+0.01', '-0.05', '-0.10', '-0.06', '-0.02', '+0.00', '+0.00', 2]
['-0.03', '+0.01', '-0.03', '-0.07', '-0.06', '-0.01', '+0.00', '+0.00', 2]
['-0.03', '+0.01', '-0.03', '-0.10', '-0.06', '-0.01', '+0.00', '+0.00', 0]
['-0.03', '+0.01', '-0.02', '-0.08', '-0.06', '-0.00', '+0.00', '+0.00', 2]
['-0.03', '+0.00', '-0.02', '-0.11', '-0.06', '-0.00', '+0.00', '+0.00', 0]
['-0.03', '+0.00', '-0.02', '-0.08', '-0.06', '-0.01', '+0.00', '+0.00', 2]
['-0.03', '+0.00', '-0.03', '-0.08', '-0.04', '+0.31', '+1.00', '+0.00', 0]
['-0.03', '+0.00', '-0.03', '-0.10', '-0.02', '+0.38', '+1.00', '+0.00', 0]
['-0.03', '-0.00', '-0.05', '-0.10', '-0.00', '+0.36', '+1.00', '+0.00', 2]
['-0.03', '-0.00', '-0.05', '-0.08', '+0.01', '+0.36', '+1.00', '+1.00', 2]
['-0.03', '-0.00', '-0.05', '-0.08', '+0.03', '+0.25', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '-0.05', '-0.05', '+0.03', '+0.18', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '-0.04', '-0.03', '+0.04', '+0.11', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '-0.03', '-0.01', '+0.04', '+0.04', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '-0.02', '+0.01', '+0.04', '-0.02', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '-0.02', '+0.02', '+0.04', '-0.08', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '-0.02', '+0.04', '+0.03', '-0.12', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '-0.02', '+0.04', '+0.02', '-0.13', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '-0.02', '+0.04', '+0.02', '-0.13', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '-0.02', '+0.03', '+0.01', '-0.11', '+1.00', '+1.00', 0]
['-0.03', '-0.00', '-0.02', '+0.02', '+0.01', '-0.08', '+1.00', '+1.00', 0]
['-0.04', '-0.00', '-0.02', '+0.02', '+0.01', '-0.05', '+1.00', '+1.00', 0]
['-0.04', '-0.00', '-0.01', '+0.01', '+0.00', '-0.04', '+1.00', '+1.00', 0]
['-0.04', '-0.00', '-0.01', '+0.01', '+0.00', '-0.03', '+1.00', '+1.00', 0]
['-0.04', '-0.00', '-0.00', '+0.01', '+0.00', '-0.03', '+1.00', '+1.00', 0]
['-0.04', '-0.00', '-0.00', '+0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.04', '-0.00', '+0.00', '-0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.04', '-0.00', '+0.00', '-0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.04', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.04', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.04', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.04', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.04', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.04', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.04', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.04', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.04', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.04', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.04', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.04', '-0.00', '+0.00', '-0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.04', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.04', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.04', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.04', '-0.00', '-0.00', '+0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.04', '-0.00', '-0.00', '+0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.04', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.04', '-0.00', '+0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.04', '-0.00', '+0.00', '-0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.04', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.04', '-0.00', '+0.00', '+0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.01', '+0.95', '+0.68', '+0.44', '-0.01', '-0.12', '+0.00', '+0.00', 1]
['+0.02', '+0.96', '+0.67', '+0.42', '-0.02', '-0.08', '+0.00', '+0.00', 1]
['+0.03', '+0.97', '+0.66', '+0.39', '-0.02', '-0.03', '+0.00', '+0.00', 1]
['+0.03', '+0.97', '+0.65', '+0.36', '-0.02', '+0.00', '+0.00', '+0.00', 1]
['+0.04', '+0.98', '+0.64', '+0.34', '-0.02', '+0.05', '+0.00', '+0.00', 1]
['+0.05', '+0.98', '+0.63', '+0.31', '-0.01', '+0.09', '+0.00', '+0.00', 1]
['+0.05', '+0.99', '+0.62', '+0.28', '-0.01', '+0.13', '+0.00', '+0.00', 1]
['+0.06', '+0.99', '+0.61', '+0.26', '+0.00', '+0.17', '+0.00', '+0.00', 1]
['+0.06', '+0.99', '+0.61', '+0.23', '+0.01', '+0.17', '+0.00', '+0.00', 0]
['+0.07', '+1.00', '+0.61', '+0.20', '+0.02', '+0.17', '+0.00', '+0.00', 0]
['+0.08', '+1.00', '+0.61', '+0.18', '+0.03', '+0.17', '+0.00', '+0.00', 0]
['+0.08', '+1.00', '+0.61', '+0.15', '+0.04', '+0.17', '+0.00', '+0.00', 0]
['+0.09', '+1.00', '+0.61', '+0.12', '+0.05', '+0.17', '+0.00', '+0.00', 0]
['+0.10', '+1.00', '+0.61', '+0.10', '+0.05', '+0.17', '+0.00', '+0.00', 0]
['+0.10', '+1.01', '+0.61', '+0.07', '+0.06', '+0.17', '+0.00', '+0.00', 0]
['+0.11', '+1.01', '+0.61', '+0.04', '+0.07', '+0.17', '+0.00', '+0.00', 0]
['+0.11', '+1.01', '+0.61', '+0.02', '+0.08', '+0.17', '+0.00', '+0.00', 0]
['+0.12', '+1.01', '+0.61', '-0.01', '+0.09', '+0.17', '+0.00', '+0.00', 0]
['+0.13', '+1.01', '+0.61', '-0.04', '+0.10', '+0.17', '+0.00', '+0.00', 0]
['+0.13', '+1.00', '+0.61', '-0.06', '+0.11', '+0.17', '+0.00', '+0.00', 0]
['+0.14', '+1.00', '+0.61', '-0.09', '+0.11', '+0.17', '+0.00', '+0.00', 0]
['+0.15', '+1.00', '+0.61', '-0.12', '+0.12', '+0.17', '+0.00', '+0.00', 0]
['+0.15', '+1.00', '+0.61', '-0.14', '+0.13', '+0.17', '+0.00', '+0.00', 0]
['+0.16', '+1.00', '+0.61', '-0.17', '+0.14', '+0.17', '+0.00', '+0.00', 0]
['+0.16', '+0.99', '+0.61', '-0.20', '+0.15', '+0.16', '+0.00', '+0.00', 0]
['+0.17', '+0.99', '+0.61', '-0.22', '+0.16', '+0.17', '+0.00', '+0.00', 0]
['+0.18', '+0.99', '+0.62', '-0.25', '+0.16', '+0.14', '+0.00', '+0.00', 3]
['+0.18', '+0.98', '+0.62', '-0.28', '+0.17', '+0.14', '+0.00', '+0.00', 0]
['+0.19', '+0.98', '+0.62', '-0.30', '+0.18', '+0.14', '+0.00', '+0.00', 0]
['+0.20', '+0.97', '+0.62', '-0.33', '+0.19', '+0.14', '+0.00', '+0.00', 0]
['+0.20', '+0.97', '+0.62', '-0.36', '+0.19', '+0.14', '+0.00', '+0.00', 0]
['+0.21', '+0.96', '+0.62', '-0.38', '+0.20', '+0.14', '+0.00', '+0.00', 0]
['+0.21', '+0.96', '+0.62', '-0.41', '+0.21', '+0.14', '+0.00', '+0.00', 0]
['+0.22', '+0.95', '+0.62', '-0.44', '+0.21', '+0.14', '+0.00', '+0.00', 0]
['+0.23', '+0.94', '+0.62', '-0.46', '+0.22', '+0.14', '+0.00', '+0.00', 0]
['+0.23', '+0.94', '+0.63', '-0.49', '+0.23', '+0.10', '+0.00', '+0.00', 3]
['+0.24', '+0.93', '+0.63', '-0.52', '+0.23', '+0.10', '+0.00', '+0.00', 0]
['+0.25', '+0.92', '+0.63', '-0.54', '+0.24', '+0.10', '+0.00', '+0.00', 0]
['+0.25', '+0.91', '+0.63', '-0.57', '+0.24', '+0.10', '+0.00', '+0.00', 0]
['+0.26', '+0.90', '+0.63', '-0.60', '+0.25', '+0.10', '+0.00', '+0.00', 0]
['+0.26', '+0.89', '+0.63', '-0.62', '+0.25', '+0.10', '+0.00', '+0.00', 0]
['+0.27', '+0.88', '+0.63', '-0.65', '+0.26', '+0.10', '+0.00', '+0.00', 0]
['+0.28', '+0.87', '+0.63', '-0.68', '+0.26', '+0.10', '+0.00', '+0.00', 0]
['+0.28', '+0.86', '+0.63', '-0.70', '+0.27', '+0.10', '+0.00', '+0.00', 0]
['+0.29', '+0.85', '+0.63', '-0.73', '+0.27', '+0.10', '+0.00', '+0.00', 0]
['+0.30', '+0.84', '+0.63', '-0.76', '+0.28', '+0.10', '+0.00', '+0.00', 0]
['+0.30', '+0.83', '+0.63', '-0.78', '+0.28', '+0.10', '+0.00', '+0.00', 0]
['+0.31', '+0.82', '+0.60', '-0.75', '+0.29', '+0.10', '+0.00', '+0.00', 2]
['+0.31', '+0.81', '+0.60', '-0.77', '+0.29', '+0.10', '+0.00', '+0.00', 0]
['+0.32', '+0.79', '+0.59', '-0.76', '+0.30', '+0.10', '+0.00', '+0.00', 2]
['+0.33', '+0.78', '+0.58', '-0.74', '+0.30', '+0.12', '+0.00', '+0.00', 2]
['+0.33', '+0.77', '+0.59', '-0.77', '+0.31', '+0.08', '+0.00', '+0.00', 3]
['+0.34', '+0.76', '+0.57', '-0.77', '+0.31', '+0.07', '+0.00', '+0.00', 2]
['+0.34', '+0.75', '+0.53', '-0.73', '+0.31', '+0.07', '+0.00', '+0.00', 2]
['+0.35', '+0.74', '+0.49', '-0.70', '+0.32', '+0.05', '+0.00', '+0.00', 2]
['+0.35', '+0.73', '+0.46', '-0.71', '+0.32', '+0.04', '+0.00', '+0.00', 2]
['+0.36', '+0.72', '+0.45', '-0.68', '+0.32', '+0.05', '+0.00', '+0.00', 2]
['+0.36', '+0.71', '+0.43', '-0.64', '+0.32', '+0.07', '+0.00', '+0.00', 2]
['+0.37', '+0.70', '+0.41', '-0.60', '+0.33', '+0.07', '+0.00', '+0.00', 2]
['+0.37', '+0.69', '+0.38', '-0.61', '+0.33', '+0.06', '+0.00', '+0.00', 2]
['+0.37', '+0.68', '+0.38', '-0.59', '+0.33', '+0.08', '+0.00', '+0.00', 2]
['+0.38', '+0.67', '+0.36', '-0.56', '+0.34', '+0.09', '+0.00', '+0.00', 2]
['+0.38', '+0.66', '+0.37', '-0.59', '+0.34', '+0.05', '+0.00', '+0.00', 3]
['+0.38', '+0.66', '+0.33', '-0.55', '+0.34', '+0.04', '+0.00', '+0.00', 2]
['+0.39', '+0.65', '+0.30', '-0.52', '+0.35', '+0.04', '+0.00', '+0.00', 2]
['+0.39', '+0.64', '+0.30', '-0.55', '+0.35', '+0.04', '+0.00', '+0.00', 0]
['+0.39', '+0.63', '+0.28', '-0.53', '+0.35', '+0.04', '+0.00', '+0.00', 2]
['+0.40', '+0.62', '+0.25', '-0.51', '+0.35', '+0.04', '+0.00', '+0.00', 2]
['+0.40', '+0.62', '+0.25', '-0.53', '+0.35', '+0.04', '+0.00', '+0.00', 0]
['+0.40', '+0.61', '+0.21', '-0.50', '+0.36', '+0.04', '+0.00', '+0.00', 2]
['+0.40', '+0.60', '+0.17', '-0.46', '+0.36', '+0.03', '+0.00', '+0.00', 2]
['+0.40', '+0.59', '+0.17', '-0.49', '+0.36', '+0.03', '+0.00', '+0.00', 0]
['+0.40', '+0.59', '+0.15', '-0.47', '+0.36', '+0.03', '+0.00', '+0.00', 2]
['+0.41', '+0.58', '+0.12', '-0.44', '+0.36', '+0.04', '+0.00', '+0.00', 2]
['+0.41', '+0.57', '+0.13', '-0.46', '+0.36', '-0.01', '+0.00', '+0.00', 3]
['+0.41', '+0.57', '+0.11', '-0.46', '+0.36', '-0.01', '+0.00', '+0.00', 2]
['+0.41', '+0.56', '+0.08', '-0.45', '+0.36', '-0.02', '+0.00', '+0.00', 2]
['+0.41', '+0.55', '+0.05', '-0.42', '+0.36', '-0.02', '+0.00', '+0.00', 2]
['+0.41', '+0.55', '+0.05', '-0.45', '+0.36', '-0.02', '+0.00', '+0.00', 0]
['+0.41', '+0.54', '+0.01', '-0.42', '+0.36', '-0.04', '+0.00', '+0.00', 2]
['+0.41', '+0.53', '-0.02', '-0.41', '+0.35', '-0.04', '+0.00', '+0.00', 2]
['+0.41', '+0.53', '-0.02', '-0.44', '+0.35', '-0.04', '+0.00', '+0.00', 0]
['+0.41', '+0.52', '-0.06', '-0.41', '+0.35', '-0.05', '+0.00', '+0.00', 2]
['+0.41', '+0.52', '-0.07', '-0.41', '+0.35', '-0.05', '+0.00', '+0.00', 2]
['+0.41', '+0.51', '-0.06', '-0.43', '+0.34', '-0.09', '+0.00', '+0.00', 3]
['+0.41', '+0.50', '-0.10', '-0.41', '+0.34', '-0.10', '+0.00', '+0.00', 2]
['+0.41', '+0.50', '-0.14', '-0.38', '+0.33', '-0.11', '+0.00', '+0.00', 2]
['+0.40', '+0.49', '-0.18', '-0.35', '+0.33', '-0.12', '+0.00', '+0.00', 2]
['+0.40', '+0.49', '-0.18', '-0.38', '+0.32', '-0.12', '+0.00', '+0.00', 0]
['+0.40', '+0.48', '-0.19', '-0.38', '+0.31', '-0.12', '+0.00', '+0.00', 2]
['+0.40', '+0.48', '-0.24', '-0.35', '+0.31', '-0.14', '+0.00', '+0.00', 2]
['+0.39', '+0.47', '-0.24', '-0.38', '+0.30', '-0.14', '+0.00', '+0.00', 0]
['+0.39', '+0.46', '-0.26', '-0.37', '+0.29', '-0.14', '+0.00', '+0.00', 2]
['+0.39', '+0.46', '-0.28', '-0.35', '+0.29', '-0.14', '+0.00', '+0.00', 2]
['+0.39', '+0.45', '-0.28', '-0.34', '+0.28', '-0.12', '+0.00', '+0.00', 2]
['+0.38', '+0.45', '-0.27', '-0.36', '+0.27', '-0.17', '+0.00', '+0.00', 3]
['+0.38', '+0.44', '-0.28', '-0.35', '+0.26', '-0.17', '+0.00', '+0.00', 2]
['+0.38', '+0.44', '-0.30', '-0.35', '+0.25', '-0.18', '+0.00', '+0.00', 2]
['+0.37', '+0.43', '-0.31', '-0.35', '+0.25', '-0.18', '+0.00', '+0.00', 2]
['+0.37', '+0.43', '-0.32', '-0.34', '+0.24', '-0.17', '+0.00', '+0.00', 2]
['+0.37', '+0.42', '-0.34', '-0.34', '+0.23', '-0.19', '+0.00', '+0.00', 2]
['+0.36', '+0.42', '-0.35', '-0.32', '+0.22', '-0.18', '+0.00', '+0.00', 2]
['+0.36', '+0.41', '-0.37', '-0.31', '+0.21', '-0.19', '+0.00', '+0.00', 2]
