['+0.01', '+0.95', '+0.73', '+0.32', '-0.01', '-0.13', '+0.00', '+0.00', 1]
['+0.15', '+0.01', '-0.00', '-0.00', '+0.07', '-0.00', '+1.00', '+1.00', 0]
['+0.15', '+0.01', '-0.00', '-0.00', '+0.07', '-0.00', '+1.00', '+1.00', 0]
['+0.15', '+0.01', '-0.01', '-0.00', '+0.07', '-0.00', '+1.00', '+1.00', 0]
['+0.15', '+0.01', '-0.01', '-0.00', '+0.07', '-0.00', '+1.00', '+1.00', 0]
['+0.15', '+0.01', '-0.01', '-0.00', '+0.07', '-0.00', '+1.00', '+1.00', 0]
['+0.15', '+0.01', '-0.01', '-0.00', '+0.07', '-0.00', '+1.00', '+1.00', 0]
['+0.15', '+0.01', '-0.01', '-0.00', '+0.07', '-0.00', '+1.00', '+1.00', 0]
['+0.15', '+0.01', '-0.01', '-0.00', '+0.07', '-0.00', '+1.00', '+1.00', 0]
['+0.15', '+0.01', '-0.01', '-0.00', '+0.07', '-0.00', '+1.00', '+1.00', 0]
['+0.15', '+0.01', '-0.01', '-0.00', '+0.07', '-0.01', '+1.00', '+1.00', 0]
['+0.15', '+0.01', '-0.01', '-0.00', '+0.07', '-0.01', '+1.00', '+1.00', 0]
['+0.15', '+0.01', '-0.01', '-0.00', '+0.07', '-0.01', '+1.00', '+1.00', 0]
['+0.15', '+0.01', '-0.01', '-0.00', '+0.07', '-0.01', '+1.00', '+1.00', 0]
['+0.15', '+0.01', '-0.01', '-0.00', '+0.07', '-0.01', '+1.00', '+1.00', 0]
['+0.15', '+0.01', '-0.01', '-0.00', '+0.07', '-0.01', '+1.00', '+1.00', 0]
['+0.15', '+0.01', '-0.02', '-0.00', '+0.07', '-0.01', '+1.00', '+1.00', 0]
['+0.15', '+0.01', '-0.02', '-0.00', '+0.07', '-0.01', '+1.00', '+1.00', 0]
['+0.14', '+0.01', '-0.02', '-0.00', '+0.07', '-0.01', '+1.00', '+1.00', 0]
['+0.14', '+0.01', '-0.02', '-0.00', '+0.07', '-0.01', '+1.00', '+1.00', 0]
['+0.14', '+0.01', '-0.02', '-0.00', '+0.07', '-0.01', '+1.00', '+1.00', 0]
['+0.14', '+0.01', '-0.02', '-0.00', '+0.07', '-0.01', '+1.00', '+1.00', 0]
['+0.14', '+0.01', '-0.02', '-0.00', '+0.07', '-0.01', '+1.00', '+1.00', 0]
['+0.14', '+0.01', '-0.02', '-0.00', '+0.07', '-0.01', '+1.00', '+1.00', 0]
['+0.14', '+0.01', '-0.02', '-0.00', '+0.07', '-0.01', '+1.00', '+1.00', 0]
['+0.14', '+0.01', '-0.02', '-0.00', '+0.06', '-0.01', '+1.00', '+1.00', 0]
['+0.14', '+0.01', '-0.02', '-0.00', '+0.06', '-0.01', '+1.00', '+1.00', 0]
['+0.14', '+0.01', '-0.02', '-0.00', '+0.06', '-0.01', '+1.00', '+1.00', 0]
['+0.14', '+0.01', '-0.03', '-0.00', '+0.06', '-0.01', '+1.00', '+1.00', 0]
['+0.14', '+0.01', '-0.03', '-0.00', '+0.06', '-0.01', '+1.00', '+1.00', 0]
['+0.14', '+0.01', '-0.03', '-0.00', '+0.06', '-0.01', '+1.00', '+1.00', 0]
['+0.14', '+0.01', '-0.03', '-0.00', '+0.06', '-0.01', '+1.00', '+1.00', 0]
['+0.14', '+0.00', '-0.03', '-0.00', '+0.06', '-0.01', '+1.00', '+1.00', 0]
['+0.14', '+0.00', '-0.03', '-0.00', '+0.06', '-0.01', '+1.00', '+1.00', 0]
['+0.14', '+0.00', '-0.03', '-0.00', '+0.06', '-0.01', '+1.00', '+1.00', 0]
['+0.14', '+0.00', '-0.03', '-0.00', '+0.06', '-0.02', '+1.00', '+1.00', 0]
['+0.14', '+0.00', '-0.03', '-0.00', '+0.06', '-0.02', '+1.00', '+1.00', 0]
['+0.14', '+0.00', '-0.03', '-0.00', '+0.06', '-0.02', '+1.00', '+1.00', 0]
['+0.14', '+0.00', '-0.03', '-0.00', '+0.06', '-0.02', '+1.00', '+1.00', 0]
['+0.14', '+0.00', '-0.04', '-0.00', '+0.06', '-0.02', '+1.00', '+1.00', 0]
['+0.14', '+0.00', '-0.04', '-0.00', '+0.05', '-0.02', '+1.00', '+1.00', 0]
['+0.14', '+0.00', '-0.04', '-0.00', '+0.05', '-0.02', '+1.00', '+1.00', 0]
['+0.14', '+0.00', '-0.04', '-0.00', '+0.05', '-0.02', '+1.00', '+1.00', 0]
['+0.14', '+0.00', '-0.04', '-0.01', '+0.05', '-0.02', '+1.00', '+1.00', 0]
['+0.14', '+0.00', '-0.04', '-0.01', '+0.05', '-0.02', '+1.00', '+1.00', 0]
['+0.14', '+0.00', '-0.04', '-0.01', '+0.05', '-0.02', '+1.00', '+1.00', 0]
['+0.14', '+0.00', '-0.04', '-0.01', '+0.05', '-0.02', '+1.00', '+1.00', 0]
['+0.14', '+0.00', '-0.04', '-0.01', '+0.05', '-0.02', '+1.00', '+1.00', 0]
['+0.14', '+0.00', '-0.04', '-0.01', '+0.05', '-0.02', '+1.00', '+1.00', 0]
['+0.14', '+0.00', '-0.04', '-0.01', '+0.05', '-0.02', '+1.00', '+1.00', 0]
['+0.13', '+0.00', '-0.05', '-0.01', '+0.04', '-0.02', '+1.00', '+1.00', 0]
['+0.13', '+0.00', '-0.05', '-0.01', '+0.04', '-0.02', '+1.00', '+1.00', 0]
['+0.13', '+0.00', '-0.05', '-0.01', '+0.04', '-0.02', '+1.00', '+1.00', 0]
['+0.13', '+0.00', '-0.05', '-0.01', '+0.04', '-0.02', '+1.00', '+1.00', 0]
['+0.13', '+0.00', '-0.05', '-0.01', '+0.04', '-0.02', '+1.00', '+1.00', 0]
['+0.13', '+0.00', '-0.05', '-0.01', '+0.04', '-0.02', '+1.00', '+1.00', 0]
['+0.13', '+0.00', '-0.05', '-0.01', '+0.04', '-0.02', '+1.00', '+1.00', 0]
['+0.13', '+0.00', '-0.05', '-0.01', '+0.04', '-0.03', '+1.00', '+1.00', 0]
['+0.13', '+0.00', '-0.05', '-0.01', '+0.03', '-0.03', '+1.00', '+1.00', 0]
['+0.13', '+0.00', '-0.06', '-0.01', '+0.03', '-0.03', '+1.00', '+1.00', 0]
['+0.13', '+0.00', '-0.06', '-0.01', '+0.03', '-0.03', '+1.00', '+1.00', 0]
['+0.13', '+0.00', '-0.06', '-0.01', '+0.03', '-0.03', '+1.00', '+1.00', 0]
['+0.13', '+0.00', '-0.06', '-0.01', '+0.03', '-0.03', '+1.00', '+1.00', 0]
['+0.13', '+0.00', '-0.06', '-0.01', '+0.03', '-0.03', '+1.00', '+1.00', 0]
['+0.13', '+0.00', '-0.06', '-0.01', '+0.03', '-0.03', '+1.00', '+1.00', 0]
['+0.13', '+0.00', '-0.06', '-0.01', '+0.03', '-0.03', '+1.00', '+1.00', 0]
['+0.13', '+0.00', '-0.06', '-0.01', '+0.02', '-0.03', '+1.00', '+1.00', 0]
['+0.13', '+0.00', '-0.06', '-0.01', '+0.02', '-0.03', '+1.00', '+1.00', 0]
['+0.12', '+0.00', '-0.06', '-0.01', '+0.02', '-0.03', '+1.00', '+1.00', 0]
['+0.12', '+0.00', '-0.06', '-0.01', '+0.02', '-0.03', '+1.00', '+1.00', 0]
['+0.12', '+0.00', '-0.06', '-0.01', '+0.02', '-0.03', '+1.00', '+1.00', 0]
['+0.12', '+0.00', '-0.06', '-0.01', '+0.02', '-0.03', '+1.00', '+1.00', 0]
['+0.12', '+0.00', '-0.07', '-0.01', '+0.02', '-0.03', '+1.00', '+1.00', 0]
['+0.12', '+0.00', '-0.07', '-0.01', '+0.01', '-0.03', '+1.00', '+1.00', 0]
['+0.12', '+0.00', '-0.07', '-0.01', '+0.01', '-0.03', '+1.00', '+1.00', 0]
['+0.12', '+0.00', '-0.07', '-0.01', '+0.01', '-0.03', '+1.00', '+1.00', 0]
['+0.12', '+0.00', '-0.07', '-0.01', '+0.01', '-0.03', '+1.00', '+1.00', 0]
['+0.12', '+0.00', '-0.07', '-0.01', '+0.01', '-0.03', '+1.00', '+1.00', 0]
['+0.12', '+0.00', '-0.07', '-0.01', '+0.01', '-0.03', '+1.00', '+1.00', 0]
['+0.12', '+0.00', '-0.07', '-0.01', '+0.01', '-0.03', '+1.00', '+1.00', 0]
['+0.12', '+0.00', '-0.07', '-0.01', '+0.00', '-0.03', '+1.00', '+1.00', 0]
['+0.12', '+0.00', '-0.07', '-0.01', '+0.00', '-0.03', '+1.00', '+1.00', 0]
['+0.11', '-0.00', '-0.07', '-0.01', '+0.00', '-0.03', '+1.00', '+1.00', 0]
['+0.11', '-0.00', '-0.07', '-0.01', '-0.00', '-0.03', '+1.00', '+1.00', 0]
['+0.11', '-0.00', '-0.07', '-0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.11', '-0.00', '-0.06', '+0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.11', '-0.00', '-0.05', '+0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.11', '-0.00', '-0.05', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', 0]
['+0.11', '-0.00', '-0.04', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', 0]
['+0.11', '-0.00', '-0.04', '+0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.11', '-0.00', '-0.03', '+0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.11', '-0.00', '-0.03', '+0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.11', '-0.00', '-0.02', '+0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.11', '-0.00', '-0.01', '+0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.11', '-0.00', '-0.01', '+0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.11', '-0.00', '-0.00', '+0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.11', '-0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.11', '-0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.11', '-0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.11', '-0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.11', '-0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', 0]
['+0.11', '-0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', 0]
['+0.11', '-0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', 0]
['+0.11', '-0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.11', '-0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.11', '-0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.11', '-0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', 0]
['+0.11', '-0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', 0]
['+0.11', '-0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', 0]
['+0.11', '-0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.11', '-0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.11', '-0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.11', '-0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.11', '-0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', 0]
['+0.11', '-0.00', '-0.00', '+0.00', '-0.00', '+0.00', '+0.00', '+1.00', 0]
['+0.11', '-0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', 0]
['+0.11', '-0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.11', '-0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.11', '-0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.11', '-0.00', '+0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.11', '-0.00', '+0.00', '+0.00', '-0.00', '+0.00', '+0.00', '+1.00', 0]
['+0.02', '+0.94', '+0.78', '+0.00', '-0.02', '-0.15', '+0.00', '+0.00', 1]
['+0.02', '+0.94', '+0.77', '-0.02', '-0.02', '-0.11', '+0.00', '+0.00', 1]
['+0.03', '+0.94', '+0.76', '-0.05', '-0.03', '-0.08', '+0.00', '+0.00', 1]
['+0.04', '+0.94', '+0.75', '-0.08', '-0.03', '-0.04', '+0.00', '+0.00', 1]
['+0.05', '+0.94', '+0.74', '-0.10', '-0.03', '-0.01', '+0.00', '+0.00', 1]
['+0.05', '+0.94', '+0.73', '-0.13', '-0.03', '+0.03', '+0.00', '+0.00', 1]
['+0.06', '+0.93', '+0.72', '-0.16', '-0.02', '+0.08', '+0.00', '+0.00', 1]
['+0.07', '+0.93', '+0.72', '-0.18', '-0.02', '+0.11', '+0.00', '+0.00', 1]
['+0.07', '+0.93', '+0.71', '-0.21', '-0.01', '+0.15', '+0.00', '+0.00', 1]
['+0.08', '+0.92', '+0.70', '-0.24', '-0.00', '+0.19', '+0.00', '+0.00', 1]
['+0.09', '+0.92', '+0.70', '-0.26', '+0.01', '+0.19', '+0.00', '+0.00', 0]
['+0.10', '+0.92', '+0.70', '-0.29', '+0.02', '+0.19', '+0.00', '+0.00', 0]
['+0.10', '+0.91', '+0.70', '-0.32', '+0.03', '+0.19', '+0.00', '+0.00', 0]
['+0.11', '+0.91', '+0.70', '-0.34', '+0.04', '+0.19', '+0.00', '+0.00', 0]
['+0.12', '+0.90', '+0.70', '-0.37', '+0.05', '+0.19', '+0.00', '+0.00', 0]
['+0.12', '+0.89', '+0.70', '-0.40', '+0.06', '+0.19', '+0.00', '+0.00', 0]
['+0.13', '+0.89', '+0.70', '-0.42', '+0.06', '+0.19', '+0.00', '+0.00', 0]
['+0.14', '+0.88', '+0.70', '-0.45', '+0.07', '+0.19', '+0.00', '+0.00', 0]
['+0.15', '+0.87', '+0.70', '-0.48', '+0.08', '+0.19', '+0.00', '+0.00', 0]
['+0.15', '+0.87', '+0.70', '-0.50', '+0.09', '+0.19', '+0.00', '+0.00', 0]
['+0.16', '+0.86', '+0.70', '-0.53', '+0.10', '+0.19', '+0.00', '+0.00', 0]
['+0.17', '+0.85', '+0.70', '-0.56', '+0.11', '+0.19', '+0.00', '+0.00', 0]
['+0.17', '+0.84', '+0.70', '-0.58', '+0.12', '+0.19', '+0.00', '+0.00', 0]
['+0.18', '+0.83', '+0.70', '-0.61', '+0.13', '+0.19', '+0.00', '+0.00', 0]
['+0.19', '+0.82', '+0.71', '-0.64', '+0.14', '+0.14', '+0.00', '+0.00', 3]
['+0.19', '+0.81', '+0.71', '-0.66', '+0.14', '+0.15', '+0.00', '+0.00', 0]
['+0.20', '+0.80', '+0.71', '-0.69', '+0.15', '+0.15', '+0.00', '+0.00', 0]
['+0.21', '+0.79', '+0.71', '-0.72', '+0.16', '+0.15', '+0.00', '+0.00', 0]
['+0.22', '+0.78', '+0.71', '-0.74', '+0.17', '+0.15', '+0.00', '+0.00', 0]
['+0.22', '+0.77', '+0.71', '-0.77', '+0.17', '+0.15', '+0.00', '+0.00', 0]
['+0.23', '+0.76', '+0.71', '-0.76', '+0.18', '+0.16', '+0.00', '+0.00', 2]
['+0.24', '+0.75', '+0.71', '-0.73', '+0.19', '+0.18', '+0.00', '+0.00', 2]
['+0.24', '+0.74', '+0.72', '-0.76', '+0.20', '+0.14', '+0.00', '+0.00', 3]
['+0.25', '+0.72', '+0.69', '-0.73', '+0.20', '+0.12', '+0.00', '+0.00', 2]
['+0.26', '+0.71', '+0.70', '-0.73', '+0.21', '+0.14', '+0.00', '+0.00', 2]
['+0.27', '+0.70', '+0.68', '-0.69', '+0.22', '+0.14', '+0.00', '+0.00', 2]
['+0.27', '+0.69', '+0.67', '-0.68', '+0.22', '+0.14', '+0.00', '+0.00', 2]
['+0.28', '+0.68', '+0.66', '-0.66', '+0.23', '+0.15', '+0.00', '+0.00', 2]
['+0.29', '+0.67', '+0.67', '-0.68', '+0.24', '+0.10', '+0.00', '+0.00', 3]
['+0.29', '+0.66', '+0.67', '-0.67', '+0.24', '+0.12', '+0.00', '+0.00', 2]
['+0.30', '+0.65', '+0.65', '-0.66', '+0.25', '+0.11', '+0.00', '+0.00', 2]
['+0.31', '+0.64', '+0.63', '-0.66', '+0.25', '+0.11', '+0.00', '+0.00', 2]
['+0.31', '+0.63', '+0.61', '-0.64', '+0.26', '+0.10', '+0.00', '+0.00', 2]
['+0.32', '+0.62', '+0.60', '-0.63', '+0.26', '+0.10', '+0.00', '+0.00', 2]
['+0.32', '+0.61', '+0.58', '-0.60', '+0.27', '+0.11', '+0.00', '+0.00', 2]
['+0.33', '+0.61', '+0.54', '-0.56', '+0.27', '+0.09', '+0.00', '+0.00', 2]
['+0.33', '+0.60', '+0.52', '-0.55', '+0.28', '+0.09', '+0.00', '+0.00', 2]
['+0.34', '+0.59', '+0.48', '-0.53', '+0.28', '+0.08', '+0.00', '+0.00', 2]
['+0.34', '+0.58', '+0.47', '-0.53', '+0.29', '+0.07', '+0.00', '+0.00', 2]
['+0.35', '+0.57', '+0.45', '-0.49', '+0.29', '+0.09', '+0.00', '+0.00', 2]
['+0.35', '+0.57', '+0.44', '-0.49', '+0.29', '+0.09', '+0.00', '+0.00', 2]
['+0.36', '+0.56', '+0.43', '-0.46', '+0.30', '+0.10', '+0.00', '+0.00', 2]
['+0.36', '+0.55', '+0.44', '-0.48', '+0.30', '+0.06', '+0.00', '+0.00', 3]
['+0.37', '+0.55', '+0.42', '-0.48', '+0.30', '+0.04', '+0.00', '+0.00', 2]
['+0.37', '+0.54', '+0.39', '-0.46', '+0.31', '+0.04', '+0.00', '+0.00', 2]
['+0.37', '+0.53', '+0.36', '-0.44', '+0.31', '+0.04', '+0.00', '+0.00', 2]
['+0.38', '+0.53', '+0.36', '-0.43', '+0.31', '+0.05', '+0.00', '+0.00', 2]
['+0.38', '+0.52', '+0.34', '-0.40', '+0.31', '+0.06', '+0.00', '+0.00', 2]
['+0.38', '+0.51', '+0.34', '-0.43', '+0.32', '+0.06', '+0.00', '+0.00', 0]
['+0.39', '+0.51', '+0.32', '-0.42', '+0.32', '+0.05', '+0.00', '+0.00', 2]
['+0.39', '+0.50', '+0.30', '-0.43', '+0.32', '+0.04', '+0.00', '+0.00', 2]
['+0.39', '+0.50', '+0.28', '-0.40', '+0.32', '+0.05', '+0.00', '+0.00', 2]
['+0.40', '+0.49', '+0.26', '-0.38', '+0.33', '+0.05', '+0.00', '+0.00', 2]
['+0.40', '+0.48', '+0.25', '-0.37', '+0.33', '+0.07', '+0.00', '+0.00', 2]
['+0.40', '+0.48', '+0.23', '-0.37', '+0.33', '+0.06', '+0.00', '+0.00', 2]
['+0.40', '+0.47', '+0.23', '-0.38', '+0.34', '+0.07', '+0.00', '+0.00', 2]
['+0.40', '+0.47', '+0.19', '-0.35', '+0.34', '+0.05', '+0.00', '+0.00', 2]
['+0.41', '+0.46', '+0.17', '-0.35', '+0.34', '+0.05', '+0.00', '+0.00', 2]
['+0.41', '+0.46', '+0.12', '-0.32', '+0.34', '+0.03', '+0.00', '+0.00', 2]
['+0.41', '+0.45', '+0.12', '-0.34', '+0.34', '+0.03', '+0.00', '+0.00', 0]
['+0.41', '+0.45', '+0.10', '-0.32', '+0.35', '+0.04', '+0.00', '+0.00', 2]
['+0.41', '+0.44', '+0.11', '-0.35', '+0.35', '-0.00', '+0.00', '+0.00', 3]
['+0.41', '+0.44', '+0.07', '-0.33', '+0.35', '-0.01', '+0.00', '+0.00', 2]
['+0.41', '+0.43', '+0.04', '-0.34', '+0.34', '-0.03', '+0.00', '+0.00', 2]
['+0.41', '+0.43', '+0.03', '-0.31', '+0.34', '-0.01', '+0.00', '+0.00', 2]
['+0.41', '+0.42', '+0.02', '-0.29', '+0.34', '+0.00', '+0.00', '+0.00', 2]
['+0.41', '+0.42', '+0.03', '-0.31', '+0.34', '-0.04', '+0.00', '+0.00', 3]
['+0.41', '+0.41', '-0.01', '-0.30', '+0.34', '-0.05', '+0.00', '+0.00', 2]
['+0.41', '+0.41', '-0.04', '-0.28', '+0.34', '-0.06', '+0.00', '+0.00', 2]
['+0.41', '+0.41', '-0.04', '-0.28', '+0.33', '-0.04', '+0.00', '+0.00', 2]
['+0.41', '+0.40', '-0.04', '-0.30', '+0.33', '-0.04', '+0.00', '+0.00', 0]
['+0.41', '+0.40', '-0.05', '-0.30', '+0.33', '-0.04', '+0.00', '+0.00', 2]
['+0.41', '+0.39', '-0.07', '-0.26', '+0.33', '-0.02', '+0.00', '+0.00', 2]
['+0.41', '+0.39', '-0.06', '-0.29', '+0.33', '-0.06', '+0.00', '+0.00', 3]
['+0.41', '+0.38', '-0.08', '-0.26', '+0.32', '-0.05', '+0.00', '+0.00', 2]
['+0.41', '+0.38', '-0.11', '-0.23', '+0.32', '-0.05', '+0.00', '+0.00', 2]
['+0.41', '+0.38', '-0.10', '-0.26', '+0.32', '-0.09', '+0.00', '+0.00', 3]
['+0.41', '+0.37', '-0.12', '-0.25', '+0.31', '-0.10', '+0.00', '+0.00', 2]
['+0.40', '+0.37', '-0.15', '-0.23', '+0.31', '-0.10', '+0.00', '+0.00', 2]
['+0.40', '+0.37', '-0.15', '-0.25', '+0.30', '-0.10', '+0.00', '+0.00', 0]
['+0.40', '+0.36', '-0.19', '-0.22', '+0.30', '-0.11', '+0.00', '+0.00', 2]
['+0.40', '+0.36', '-0.19', '-0.25', '+0.29', '-0.11', '+0.00', '+0.00', 0]
['+0.40', '+0.36', '-0.20', '-0.21', '+0.29', '-0.09', '+0.00', '+0.00', 2]
['+0.39', '+0.35', '-0.20', '-0.23', '+0.28', '-0.09', '+0.00', '+0.00', 0]
['+0.39', '+0.35', '-0.20', '-0.26', '+0.28', '-0.09', '+0.00', '+0.00', 0]
['+0.39', '+0.34', '-0.24', '-0.23', '+0.27', '-0.11', '+0.00', '+0.00', 2]
['+0.39', '+0.34', '-0.23', '-0.25', '+0.26', '-0.14', '+0.00', '+0.00', 3]
['+0.39', '+0.34', '-0.25', '-0.22', '+0.26', '-0.14', '+0.00', '+0.00', 2]
['+0.38', '+0.33', '-0.25', '-0.25', '+0.25', '-0.14', '+0.00', '+0.00', 0]
['+0.38', '+0.33', '-0.25', '-0.24', '+0.24', '-0.13', '+0.00', '+0.00', 2]
['+0.38', '+0.33', '-0.27', '-0.21', '+0.24', '-0.12', '+0.00', '+0.00', 2]
['+0.37', '+0.32', '-0.27', '-0.23', '+0.23', '-0.12', '+0.00', '+0.00', 0]
['+0.37', '+0.32', '-0.30', '-0.21', '+0.22', '-0.14', '+0.00', '+0.00', 2]
['+0.37', '+0.32', '-0.30', '-0.24', '+0.22', '-0.14', '+0.00', '+0.00', 0]
['+0.37', '+0.31', '-0.32', '-0.20', '+0.21', '-0.14', '+0.00', '+0.00', 2]
['+0.36', '+0.31', '-0.32', '-0.23', '+0.20', '-0.14', '+0.00', '+0.00', 0]
['+0.36', '+0.31', '-0.34', '-0.21', '+0.20', '-0.14', '+0.00', '+0.00', 2]
['+0.35', '+0.30', '-0.35', '-0.21', '+0.19', '-0.14', '+0.00', '+0.00', 2]
['+0.35', '+0.30', '-0.36', '-0.19', '+0.18', '-0.15', '+0.00', '+0.00', 2]
['+0.35', '+0.30', '-0.36', '-0.22', '+0.18', '-0.15', '+0.00', '+0.00', 0]
['+0.34', '+0.29', '-0.39', '-0.22', '+0.17', '-0.16', '+0.00', '+0.00', 2]
['+0.34', '+0.29', '-0.42', '-0.19', '+0.16', '-0.18', '+0.00', '+0.00', 2]
['+0.33', '+0.29', '-0.42', '-0.22', '+0.15', '-0.18', '+0.00', '+0.00', 0]
['+0.33', '+0.29', '-0.43', '-0.19', '+0.14', '-0.17', '+0.00', '+0.00', 2]
['+0.33', '+0.28', '-0.43', '-0.22', '+0.13', '-0.17', '+0.00', '+0.00', 0]
['+0.32', '+0.28', '-0.42', '-0.21', '+0.12', '-0.16', '+0.00', '+0.00', 2]
['+0.32', '+0.28', '-0.43', '-0.21', '+0.12', '-0.16', '+0.00', '+0.00', 2]
['+0.31', '+0.27', '-0.43', '-0.19', '+0.11', '-0.16', '+0.00', '+0.00', 2]
['+0.31', '+0.27', '-0.43', '-0.22', '+0.10', '-0.16', '+0.00', '+0.00', 0]
['+0.30', '+0.27', '-0.42', '-0.20', '+0.09', '-0.14', '+0.00', '+0.00', 2]
['+0.30', '+0.26', '-0.42', '-0.22', '+0.09', '-0.14', '+0.00', '+0.00', 0]
['+0.30', '+0.26', '-0.43', '-0.19', '+0.08', '-0.14', '+0.00', '+0.00', 2]
['+0.29', '+0.26', '-0.43', '-0.22', '+0.07', '-0.14', '+0.00', '+0.00', 0]
['+0.29', '+0.25', '-0.43', '-0.18', '+0.07', '-0.14', '+0.00', '+0.00', 2]
['+0.28', '+0.25', '-0.43', '-0.20', '+0.06', '-0.14', '+0.00', '+0.00', 0]
['+0.28', '+0.25', '-0.44', '-0.20', '+0.05', '-0.15', '+0.00', '+0.00', 2]
['+0.27', '+0.25', '-0.43', '-0.19', '+0.04', '-0.13', '+0.00', '+0.00', 2]
['+0.27', '+0.24', '-0.43', '-0.22', '+0.04', '-0.13', '+0.00', '+0.00', 0]
['+0.27', '+0.24', '-0.42', '-0.21', '+0.03', '-0.12', '+0.00', '+0.00', 2]
['+0.26', '+0.24', '-0.40', '-0.19', '+0.03', '-0.10', '+0.00', '+0.00', 2]
['+0.26', '+0.23', '-0.40', '-0.22', '+0.02', '-0.10', '+0.00', '+0.00', 0]
['+0.25', '+0.23', '-0.42', '-0.20', '+0.02', '-0.12', '+0.00', '+0.00', 2]
['+0.25', '+0.23', '-0.43', '-0.19', '+0.01', '-0.13', '+0.00', '+0.00', 2]
['+0.24', '+0.22', '-0.43', '-0.19', '+0.00', '-0.13', '+0.00', '+0.00', 2]
['+0.24', '+0.22', '-0.43', '-0.16', '-0.00', '-0.12', '+0.00', '+0.00', 2]
['+0.24', '+0.22', '-0.43', '-0.18', '-0.01', '-0.12', '+0.00', '+0.00', 0]
['+0.23', '+0.22', '-0.43', '-0.21', '-0.01', '-0.12', '+0.00', '+0.00', 0]
['+0.23', '+0.21', '-0.43', '-0.17', '-0.02', '-0.13', '+0.00', '+0.00', 2]
['+0.22', '+0.21', '-0.43', '-0.20', '-0.03', '-0.13', '+0.00', '+0.00', 0]
['+0.22', '+0.21', '-0.41', '-0.20', '-0.03', '-0.11', '+0.00', '+0.00', 2]
['+0.21', '+0.20', '-0.41', '-0.20', '-0.04', '-0.10', '+0.00', '+0.00', 2]
['+0.21', '+0.20', '-0.40', '-0.20', '-0.04', '-0.10', '+0.00', '+0.00', 2]
['+0.21', '+0.20', '-0.38', '-0.18', '-0.05', '-0.08', '+0.00', '+0.00', 2]
['+0.20', '+0.20', '-0.38', '-0.20', '-0.05', '-0.08', '+0.00', '+0.00', 0]
['+0.20', '+0.19', '-0.38', '-0.16', '-0.05', '-0.09', '+0.00', '+0.00', 2]
['+0.19', '+0.19', '-0.38', '-0.19', '-0.06', '-0.09', '+0.00', '+0.00', 0]
['+0.19', '+0.19', '-0.39', '-0.18', '-0.06', '-0.10', '+0.00', '+0.00', 2]
['+0.19', '+0.18', '-0.39', '-0.21', '-0.07', '-0.10', '+0.00', '+0.00', 0]
