['+0.00', '+0.94', '+0.20', '-0.17', '-0.00', '-0.02', '+0.00', '+0.00', 1]
['+0.28', '+0.54', '+0.31', '-0.50', '+0.25', '+0.05', '+0.00', '+0.00', 2]
['+0.28', '+0.54', '+0.30', '-0.49', '+0.25', '+0.06', '+0.00', '+0.00', 2]
['+0.28', '+0.53', '+0.29', '-0.49', '+0.25', '+0.06', '+0.00', '+0.00', 2]
['+0.29', '+0.52', '+0.27', '-0.45', '+0.26', '+0.06', '+0.00', '+0.00', 2]
['+0.29', '+0.52', '+0.27', '-0.48', '+0.26', '+0.06', '+0.00', '+0.00', 0]
['+0.29', '+0.51', '+0.24', '-0.45', '+0.26', '+0.06', '+0.00', '+0.00', 2]
['+0.29', '+0.50', '+0.22', '-0.42', '+0.27', '+0.06', '+0.00', '+0.00', 2]
['+0.30', '+0.50', '+0.22', '-0.45', '+0.27', '+0.06', '+0.00', '+0.00', 0]
['+0.30', '+0.49', '+0.21', '-0.43', '+0.27', '+0.06', '+0.00', '+0.00', 2]
['+0.30', '+0.48', '+0.19', '-0.39', '+0.27', '+0.07', '+0.00', '+0.00', 2]
['+0.30', '+0.48', '+0.19', '-0.42', '+0.28', '+0.07', '+0.00', '+0.00', 0]
['+0.30', '+0.47', '+0.18', '-0.38', '+0.28', '+0.09', '+0.00', '+0.00', 2]
['+0.31', '+0.47', '+0.19', '-0.41', '+0.29', '+0.05', '+0.00', '+0.00', 3]
['+0.31', '+0.46', '+0.17', '-0.38', '+0.29', '+0.06', '+0.00', '+0.00', 2]
['+0.31', '+0.45', '+0.17', '-0.41', '+0.29', '+0.06', '+0.00', '+0.00', 0]
['+0.31', '+0.45', '+0.15', '-0.39', '+0.29', '+0.06', '+0.00', '+0.00', 2]
['+0.31', '+0.44', '+0.13', '-0.35', '+0.30', '+0.07', '+0.00', '+0.00', 2]
['+0.31', '+0.44', '+0.14', '-0.38', '+0.30', '+0.02', '+0.00', '+0.00', 3]
['+0.32', '+0.43', '+0.13', '-0.36', '+0.30', '+0.02', '+0.00', '+0.00', 2]
['+0.32', '+0.43', '+0.13', '-0.38', '+0.30', '+0.02', '+0.00', '+0.00', 0]
['+0.32', '+0.42', '+0.10', '-0.37', '+0.30', '+0.01', '+0.00', '+0.00', 2]
['+0.32', '+0.42', '+0.07', '-0.35', '+0.30', '+0.01', '+0.00', '+0.00', 2]
['+0.32', '+0.41', '+0.04', '-0.31', '+0.30', '+0.01', '+0.00', '+0.00', 2]
['+0.32', '+0.41', '+0.05', '-0.34', '+0.30', '-0.02', '+0.00', '+0.00', 3]
['+0.32', '+0.40', '+0.03', '-0.32', '+0.30', '-0.02', '+0.00', '+0.00', 2]
['+0.32', '+0.40', '+0.03', '-0.35', '+0.30', '-0.02', '+0.00', '+0.00', 0]
['+0.32', '+0.39', '+0.01', '-0.33', '+0.30', '-0.02', '+0.00', '+0.00', 2]
['+0.32', '+0.39', '+0.00', '-0.33', '+0.30', '-0.02', '+0.00', '+0.00', 2]
['+0.32', '+0.38', '-0.03', '-0.34', '+0.30', '-0.04', '+0.00', '+0.00', 2]
['+0.32', '+0.38', '-0.06', '-0.32', '+0.29', '-0.05', '+0.00', '+0.00', 2]
['+0.32', '+0.37', '-0.07', '-0.30', '+0.29', '-0.04', '+0.00', '+0.00', 2]
['+0.32', '+0.37', '-0.06', '-0.33', '+0.29', '-0.08', '+0.00', '+0.00', 3]
['+0.32', '+0.36', '-0.09', '-0.31', '+0.28', '-0.09', '+0.00', '+0.00', 2]
['+0.32', '+0.36', '-0.11', '-0.29', '+0.28', '-0.08', '+0.00', '+0.00', 2]
['+0.31', '+0.35', '-0.12', '-0.29', '+0.27', '-0.08', '+0.00', '+0.00', 2]
['+0.31', '+0.35', '-0.14', '-0.26', '+0.27', '-0.08', '+0.00', '+0.00', 2]
['+0.31', '+0.34', '-0.14', '-0.29', '+0.27', '-0.08', '+0.00', '+0.00', 0]
['+0.31', '+0.34', '-0.16', '-0.29', '+0.26', '-0.09', '+0.00', '+0.00', 2]
['+0.31', '+0.34', '-0.17', '-0.25', '+0.26', '-0.08', '+0.00', '+0.00', 2]
['+0.31', '+0.33', '-0.16', '-0.27', '+0.25', '-0.12', '+0.00', '+0.00', 3]
['+0.30', '+0.33', '-0.16', '-0.27', '+0.25', '-0.11', '+0.00', '+0.00', 2]
['+0.30', '+0.32', '-0.17', '-0.25', '+0.24', '-0.11', '+0.00', '+0.00', 2]
['+0.30', '+0.32', '-0.17', '-0.28', '+0.24', '-0.11', '+0.00', '+0.00', 0]
['+0.30', '+0.32', '-0.20', '-0.27', '+0.23', '-0.11', '+0.00', '+0.00', 2]
['+0.30', '+0.31', '-0.20', '-0.27', '+0.22', '-0.11', '+0.00', '+0.00', 2]
['+0.30', '+0.31', '-0.19', '-0.26', '+0.22', '-0.09', '+0.00', '+0.00', 2]
['+0.29', '+0.30', '-0.21', '-0.23', '+0.22', '-0.09', '+0.00', '+0.00', 2]
['+0.29', '+0.30', '-0.21', '-0.25', '+0.21', '-0.09', '+0.00', '+0.00', 0]
['+0.29', '+0.30', '-0.22', '-0.26', '+0.21', '-0.09', '+0.00', '+0.00', 2]
['+0.29', '+0.29', '-0.22', '-0.26', '+0.20', '-0.09', '+0.00', '+0.00', 2]
['+0.28', '+0.29', '-0.21', '-0.26', '+0.20', '-0.07', '+0.00', '+0.00', 2]
['+0.28', '+0.29', '-0.20', '-0.28', '+0.19', '-0.12', '+0.00', '+0.00', 3]
['+0.28', '+0.28', '-0.23', '-0.25', '+0.19', '-0.13', '+0.00', '+0.00', 2]
['+0.28', '+0.28', '-0.26', '-0.25', '+0.18', '-0.14', '+0.00', '+0.00', 2]
['+0.27', '+0.27', '-0.26', '-0.22', '+0.17', '-0.14', '+0.00', '+0.00', 2]
['+0.27', '+0.27', '-0.26', '-0.25', '+0.17', '-0.14', '+0.00', '+0.00', 0]
['+0.27', '+0.27', '-0.29', '-0.21', '+0.16', '-0.15', '+0.00', '+0.00', 2]
['+0.27', '+0.26', '-0.29', '-0.24', '+0.15', '-0.15', '+0.00', '+0.00', 0]
['+0.26', '+0.26', '-0.32', '-0.24', '+0.14', '-0.17', '+0.00', '+0.00', 2]
['+0.26', '+0.26', '-0.32', '-0.22', '+0.13', '-0.16', '+0.00', '+0.00', 2]
['+0.26', '+0.25', '-0.33', '-0.23', '+0.13', '-0.16', '+0.00', '+0.00', 2]
['+0.25', '+0.25', '-0.34', '-0.23', '+0.12', '-0.18', '+0.00', '+0.00', 2]
['+0.25', '+0.25', '-0.34', '-0.21', '+0.11', '-0.16', '+0.00', '+0.00', 2]
['+0.25', '+0.24', '-0.36', '-0.21', '+0.10', '-0.17', '+0.00', '+0.00', 2]
['+0.24', '+0.24', '-0.37', '-0.17', '+0.09', '-0.18', '+0.00', '+0.00', 2]
['+0.24', '+0.24', '-0.37', '-0.20', '+0.08', '-0.18', '+0.00', '+0.00', 0]
['+0.23', '+0.23', '-0.37', '-0.23', '+0.07', '-0.18', '+0.00', '+0.00', 0]
['+0.23', '+0.23', '-0.38', '-0.20', '+0.06', '-0.18', '+0.00', '+0.00', 2]
['+0.23', '+0.23', '-0.38', '-0.23', '+0.06', '-0.18', '+0.00', '+0.00', 0]
['+0.22', '+0.22', '-0.38', '-0.21', '+0.05', '-0.18', '+0.00', '+0.00', 2]
['+0.22', '+0.22', '-0.39', '-0.18', '+0.04', '-0.18', '+0.00', '+0.00', 2]
['+0.21', '+0.22', '-0.39', '-0.20', '+0.03', '-0.18', '+0.00', '+0.00', 0]
['+0.21', '+0.22', '-0.38', '-0.19', '+0.02', '-0.18', '+0.00', '+0.00', 2]
['+0.21', '+0.21', '-0.38', '-0.22', '+0.01', '-0.18', '+0.00', '+0.00', 0]
['+0.20', '+0.21', '-0.37', '-0.21', '+0.00', '-0.16', '+0.00', '+0.00', 2]
['+0.20', '+0.21', '-0.37', '-0.16', '-0.01', '-0.16', '+0.00', '+0.00', 2]
['+0.20', '+0.20', '-0.37', '-0.19', '-0.01', '-0.16', '+0.00', '+0.00', 0]
['+0.19', '+0.20', '-0.37', '-0.22', '-0.02', '-0.16', '+0.00', '+0.00', 0]
['+0.19', '+0.20', '-0.36', '-0.21', '-0.03', '-0.15', '+0.00', '+0.00', 2]
['+0.18', '+0.20', '-0.35', '-0.17', '-0.04', '-0.15', '+0.00', '+0.00', 2]
['+0.18', '+0.19', '-0.35', '-0.20', '-0.04', '-0.15', '+0.00', '+0.00', 0]
['+0.18', '+0.19', '-0.36', '-0.16', '-0.05', '-0.16', '+0.00', '+0.00', 2]
['+0.17', '+0.19', '-0.37', '-0.19', '-0.06', '-0.11', '+0.00', '+0.00', 1]
['+0.17', '+0.18', '-0.37', '-0.21', '-0.06', '-0.11', '+0.00', '+0.00', 0]
['+0.17', '+0.18', '-0.38', '-0.19', '-0.07', '-0.12', '+0.00', '+0.00', 2]
['+0.16', '+0.18', '-0.38', '-0.22', '-0.08', '-0.12', '+0.00', '+0.00', 0]
['+0.16', '+0.17', '-0.38', '-0.22', '-0.08', '-0.13', '+0.00', '+0.00', 2]
['+0.15', '+0.17', '-0.39', '-0.19', '-0.09', '-0.14', '+0.00', '+0.00', 2]
['+0.15', '+0.17', '-0.40', '-0.19', '-0.10', '-0.16', '+0.00', '+0.00', 2]
['+0.15', '+0.17', '-0.38', '-0.16', '-0.11', '-0.15', '+0.00', '+0.00', 2]
['+0.14', '+0.16', '-0.38', '-0.19', '-0.11', '-0.15', '+0.00', '+0.00', 0]
['+0.14', '+0.16', '-0.36', '-0.16', '-0.12', '-0.14', '+0.00', '+0.00', 2]
['+0.13', '+0.16', '-0.37', '-0.18', '-0.12', '-0.11', '+0.00', '+0.00', 1]
['+0.13', '+0.16', '-0.37', '-0.21', '-0.13', '-0.11', '+0.00', '+0.00', 0]
['+0.13', '+0.15', '-0.35', '-0.20', '-0.13', '-0.09', '+0.00', '+0.00', 2]
['+0.12', '+0.15', '-0.35', '-0.16', '-0.14', '-0.10', '+0.00', '+0.00', 2]
['+0.12', '+0.15', '-0.35', '-0.19', '-0.15', '-0.10', '+0.00', '+0.00', 0]
['+0.12', '+0.15', '-0.32', '-0.15', '-0.15', '-0.09', '+0.00', '+0.00', 2]
['+0.11', '+0.14', '-0.32', '-0.18', '-0.15', '-0.09', '+0.00', '+0.00', 0]
['+0.11', '+0.14', '-0.31', '-0.16', '-0.16', '-0.09', '+0.00', '+0.00', 2]
['+0.11', '+0.14', '-0.31', '-0.18', '-0.16', '-0.09', '+0.00', '+0.00', 0]
['+0.10', '+0.14', '-0.28', '-0.14', '-0.17', '-0.08', '+0.00', '+0.00', 2]
['+0.10', '+0.13', '-0.28', '-0.17', '-0.17', '-0.08', '+0.00', '+0.00', 0]
['+0.10', '+0.13', '-0.28', '-0.20', '-0.18', '-0.08', '+0.00', '+0.00', 0]
['+0.10', '+0.13', '-0.26', '-0.20', '-0.18', '-0.06', '+0.00', '+0.00', 2]
['+0.09', '+0.12', '-0.26', '-0.19', '-0.18', '-0.07', '+0.00', '+0.00', 2]
['+0.09', '+0.12', '-0.25', '-0.18', '-0.19', '-0.07', '+0.00', '+0.00', 2]
['+0.09', '+0.12', '-0.26', '-0.20', '-0.19', '-0.04', '+0.00', '+0.00', 1]
['+0.09', '+0.12', '-0.26', '-0.19', '-0.19', '-0.05', '+0.00', '+0.00', 2]
['+0.08', '+0.11', '-0.24', '-0.16', '-0.19', '-0.05', '+0.00', '+0.00', 2]
['+0.08', '+0.11', '-0.24', '-0.18', '-0.19', '-0.05', '+0.00', '+0.00', 0]
['+0.08', '+0.11', '-0.23', '-0.17', '-0.20', '-0.05', '+0.00', '+0.00', 2]
['+0.08', '+0.10', '-0.24', '-0.19', '-0.20', '-0.01', '+0.00', '+0.00', 1]
['+0.07', '+0.10', '-0.24', '-0.19', '-0.20', '-0.02', '+0.00', '+0.00', 2]
['+0.07', '+0.10', '-0.22', '-0.17', '-0.20', '-0.02', '+0.00', '+0.00', 2]
['+0.07', '+0.10', '-0.20', '-0.15', '-0.20', '-0.00', '+0.00', '+0.00', 2]
['+0.07', '+0.09', '-0.20', '-0.18', '-0.20', '-0.00', '+0.00', '+0.00', 0]
['+0.07', '+0.09', '-0.20', '-0.16', '-0.20', '-0.02', '+0.00', '+0.00', 2]
['+0.06', '+0.09', '-0.19', '-0.15', '-0.20', '-0.02', '+0.00', '+0.00', 2]
['+0.06', '+0.09', '-0.19', '-0.18', '-0.20', '-0.02', '+0.00', '+0.00', 0]
['+0.06', '+0.08', '-0.18', '-0.14', '-0.20', '-0.03', '+0.00', '+0.00', 2]
['+0.06', '+0.08', '-0.19', '-0.17', '-0.20', '+0.01', '+0.00', '+0.00', 1]
['+0.06', '+0.08', '-0.16', '-0.14', '-0.20', '+0.02', '+0.00', '+0.00', 2]
['+0.05', '+0.08', '-0.16', '-0.16', '-0.20', '+0.02', '+0.00', '+0.00', 0]
['+0.05', '+0.08', '-0.15', '-0.16', '-0.20', '+0.02', '+0.00', '+0.00', 2]
['+0.05', '+0.07', '-0.13', '-0.15', '-0.20', '+0.03', '+0.00', '+0.00', 2]
['+0.05', '+0.07', '-0.12', '-0.14', '-0.20', '+0.03', '+0.00', '+0.00', 2]
['+0.05', '+0.07', '-0.12', '-0.17', '-0.20', '+0.03', '+0.00', '+0.00', 0]
['+0.05', '+0.07', '-0.09', '-0.14', '-0.19', '+0.04', '+0.00', '+0.00', 2]
['+0.05', '+0.06', '-0.09', '-0.17', '-0.19', '+0.04', '+0.00', '+0.00', 0]
['+0.05', '+0.06', '-0.07', '-0.16', '-0.19', '+0.05', '+0.00', '+0.00', 2]
['+0.05', '+0.06', '-0.07', '-0.14', '-0.19', '+0.04', '+0.00', '+0.00', 2]
['+0.05', '+0.06', '-0.07', '-0.11', '-0.19', '+0.02', '+0.00', '+0.00', 2]
['+0.05', '+0.06', '-0.07', '-0.14', '-0.19', '+0.02', '+0.00', '+0.00', 0]
['+0.04', '+0.05', '-0.07', '-0.12', '-0.19', '+0.01', '+0.00', '+0.00', 2]
['+0.04', '+0.05', '-0.08', '-0.15', '-0.18', '+0.06', '+0.00', '+0.00', 1]
['+0.04', '+0.05', '-0.06', '-0.12', '-0.18', '+0.07', '+0.00', '+0.00', 2]
['+0.04', '+0.05', '-0.06', '-0.15', '-0.18', '+0.07', '+0.00', '+0.00', 0]
['+0.04', '+0.05', '-0.06', '-0.14', '-0.17', '+0.06', '+0.00', '+0.00', 2]
['+0.04', '+0.04', '-0.04', '-0.14', '-0.17', '+0.07', '+0.00', '+0.00', 2]
['+0.04', '+0.04', '-0.02', '-0.13', '-0.16', '+0.08', '+0.00', '+0.00', 2]
['+0.04', '+0.04', '-0.02', '-0.10', '-0.16', '+0.07', '+0.00', '+0.00', 2]
['+0.04', '+0.04', '-0.02', '-0.13', '-0.16', '+0.07', '+0.00', '+0.00', 0]
['+0.04', '+0.04', '-0.01', '-0.10', '-0.15', '+0.06', '+0.00', '+0.00', 2]
['+0.04', '+0.03', '-0.01', '-0.13', '-0.15', '+0.06', '+0.00', '+0.00', 0]
['+0.04', '+0.03', '+0.01', '-0.09', '-0.15', '+0.07', '+0.00', '+0.00', 2]
['+0.04', '+0.03', '+0.01', '-0.12', '-0.14', '+0.07', '+0.00', '+0.00', 0]
['+0.04', '+0.03', '+0.02', '-0.10', '-0.14', '+0.07', '+0.00', '+0.00', 2]
['+0.04', '+0.03', '+0.02', '-0.12', '-0.14', '+0.07', '+0.00', '+0.00', 0]
['+0.04', '+0.03', '+0.04', '-0.09', '-0.13', '+0.08', '+0.00', '+0.00', 2]
['+0.04', '+0.03', '+0.04', '-0.11', '-0.13', '+0.08', '+0.00', '+0.00', 0]
['+0.04', '+0.02', '+0.04', '-0.10', '-0.13', '+0.07', '+0.00', '+0.00', 2]
['+0.04', '+0.02', '+0.06', '-0.08', '-0.12', '+0.08', '+0.00', '+0.00', 2]
['+0.04', '+0.02', '+0.06', '-0.10', '-0.12', '+0.08', '+0.00', '+0.00', 0]
['+0.05', '+0.02', '+0.06', '-0.07', '-0.11', '+0.07', '+0.00', '+0.00', 2]
['+0.05', '+0.02', '+0.06', '-0.09', '-0.11', '+0.07', '+0.00', '+0.00', 0]
['+0.05', '+0.02', '+0.06', '-0.12', '-0.11', '+0.07', '+0.00', '+0.00', 0]
['+0.05', '+0.01', '+0.08', '-0.12', '-0.10', '+0.08', '+0.00', '+0.00', 2]
['+0.05', '+0.01', '+0.10', '-0.08', '-0.10', '+0.09', '+0.00', '+0.00', 2]
['+0.05', '+0.01', '+0.10', '-0.11', '-0.09', '+0.09', '+0.00', '+0.00', 0]
['+0.05', '+0.01', '+0.11', '-0.09', '-0.09', '+0.09', '+0.00', '+0.00', 2]
['+0.05', '+0.01', '+0.10', '-0.08', '-0.09', '+0.08', '+0.00', '+0.00', 2]
['+0.05', '+0.01', '+0.10', '-0.10', '-0.08', '+0.08', '+0.00', '+0.00', 0]
['+0.05', '+0.01', '+0.11', '-0.10', '-0.08', '+0.09', '+0.00', '+0.00', 2]
['+0.05', '+0.01', '+0.11', '-0.05', '-0.07', '+0.20', '+1.00', '+0.00', 2]
['+0.06', '+0.00', '+0.11', '-0.07', '-0.05', '+0.27', '+1.00', '+0.00', 0]
['+0.06', '+0.00', '+0.11', '-0.09', '-0.04', '+0.35', '+1.00', '+0.00', 0]
['+0.06', '+0.00', '+0.11', '-0.12', '-0.02', '+0.42', '+1.00', '+0.00', 0]
['+0.06', '-0.00', '+0.11', '-0.08', '+0.01', '+0.42', '+1.00', '+0.00', 2]
['+0.06', '-0.00', '+0.11', '-0.08', '+0.01', '+0.03', '+0.00', '+1.00', 0]
['+0.06', '-0.00', '+0.10', '-0.06', '+0.01', '+0.02', '+1.00', '+1.00', 0]
['+0.06', '-0.00', '+0.09', '-0.03', '+0.01', '+0.01', '+1.00', '+1.00', 0]
['+0.06', '-0.00', '+0.08', '-0.01', '+0.01', '-0.01', '+1.00', '+1.00', 0]
['+0.06', '-0.00', '+0.07', '+0.02', '+0.01', '-0.02', '+1.00', '+1.00', 0]
['+0.06', '-0.00', '+0.06', '+0.04', '+0.01', '-0.01', '+1.00', '+1.00', 0]
['+0.07', '-0.00', '+0.05', '+0.06', '+0.01', '+0.02', '+1.00', '+1.00', 0]
['+0.07', '-0.00', '+0.05', '+0.05', '-0.00', '-0.17', '+1.00', '+1.00', 0]
['+0.07', '+0.00', '+0.05', '+0.03', '-0.01', '-0.09', '+1.00', '+1.00', 0]
['+0.07', '+0.00', '+0.05', '+0.00', '-0.01', '-0.02', '+1.00', '+0.00', 0]
['+0.07', '+0.00', '+0.05', '-0.02', '-0.00', '+0.06', '+1.00', '+0.00', 0]
['+0.07', '+0.00', '+0.04', '-0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.07', '+0.00', '+0.03', '+0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.07', '+0.00', '+0.03', '+0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.07', '+0.00', '+0.02', '-0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.07', '+0.00', '+0.02', '-0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.07', '+0.00', '+0.01', '+0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.07', '+0.00', '+0.00', '+0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.07', '+0.00', '-0.00', '+0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.07', '+0.00', '-0.00', '+0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.07', '+0.00', '-0.00', '+0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.07', '+0.00', '-0.00', '+0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.07', '+0.00', '+0.00', '-0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.07', '+0.00', '+0.00', '-0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.07', '+0.00', '+0.00', '-0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.07', '+0.00', '-0.00', '+0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.07', '+0.00', '-0.00', '+0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.07', '+0.00', '-0.00', '+0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.07', '+0.00', '+0.00', '-0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.07', '+0.00', '+0.00', '-0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.07', '+0.00', '+0.00', '-0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.07', '+0.00', '+0.00', '-0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.07', '+0.00', '-0.00', '+0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.07', '+0.00', '-0.00', '+0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.07', '+0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.07', '+0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.07', '+0.00', '+0.00', '-0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.07', '+0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.07', '+0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.07', '+0.00', '-0.00', '+0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.07', '+0.00', '-0.00', '+0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.07', '+0.00', '-0.00', '+0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.07', '+0.00', '+0.00', '+0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.01', '+0.96', '+0.63', '+0.47', '-0.01', '-0.11', '+0.00', '+0.00', 1]
['+0.02', '+0.96', '+0.63', '+0.44', '-0.02', '-0.08', '+0.00', '+0.00', 1]
['+0.02', '+0.97', '+0.62', '+0.42', '-0.02', '-0.04', '+0.00', '+0.00', 1]
['+0.03', '+0.97', '+0.60', '+0.39', '-0.02', '+0.01', '+0.00', '+0.00', 1]
['+0.04', '+0.98', '+0.60', '+0.36', '-0.02', '+0.04', '+0.00', '+0.00', 1]
['+0.04', '+0.98', '+0.58', '+0.34', '-0.01', '+0.09', '+0.00', '+0.00', 1]
['+0.05', '+0.99', '+0.58', '+0.31', '-0.01', '+0.12', '+0.00', '+0.00', 1]
['+0.05', '+0.99', '+0.57', '+0.28', '+0.00', '+0.16', '+0.00', '+0.00', 1]
['+0.06', '+1.00', '+0.57', '+0.26', '+0.01', '+0.16', '+0.00', '+0.00', 0]
['+0.07', '+1.00', '+0.57', '+0.23', '+0.02', '+0.16', '+0.00', '+0.00', 0]
['+0.07', '+1.00', '+0.57', '+0.20', '+0.03', '+0.16', '+0.00', '+0.00', 0]
['+0.08', '+1.01', '+0.57', '+0.18', '+0.03', '+0.16', '+0.00', '+0.00', 0]
['+0.08', '+1.01', '+0.57', '+0.15', '+0.04', '+0.16', '+0.00', '+0.00', 0]
['+0.09', '+1.01', '+0.57', '+0.12', '+0.05', '+0.16', '+0.00', '+0.00', 0]
['+0.09', '+1.01', '+0.57', '+0.10', '+0.06', '+0.16', '+0.00', '+0.00', 0]
['+0.10', '+1.01', '+0.57', '+0.07', '+0.06', '+0.16', '+0.00', '+0.00', 0]
['+0.11', '+1.01', '+0.57', '+0.04', '+0.07', '+0.16', '+0.00', '+0.00', 0]
['+0.11', '+1.01', '+0.57', '+0.02', '+0.08', '+0.16', '+0.00', '+0.00', 0]
['+0.12', '+1.01', '+0.57', '-0.01', '+0.09', '+0.16', '+0.00', '+0.00', 0]
['+0.12', '+1.01', '+0.57', '-0.04', '+0.10', '+0.16', '+0.00', '+0.00', 0]
['+0.13', '+1.01', '+0.57', '-0.06', '+0.10', '+0.16', '+0.00', '+0.00', 0]
['+0.14', '+1.01', '+0.57', '-0.09', '+0.11', '+0.16', '+0.00', '+0.00', 0]
['+0.14', '+1.01', '+0.57', '-0.12', '+0.12', '+0.16', '+0.00', '+0.00', 0]
['+0.15', '+1.01', '+0.57', '-0.14', '+0.13', '+0.16', '+0.00', '+0.00', 0]
['+0.15', '+1.00', '+0.57', '-0.17', '+0.13', '+0.15', '+0.00', '+0.00', 0]
['+0.16', '+1.00', '+0.57', '-0.20', '+0.14', '+0.16', '+0.00', '+0.00', 0]
['+0.16', '+1.00', '+0.57', '-0.22', '+0.15', '+0.16', '+0.00', '+0.00', 0]
['+0.17', '+0.99', '+0.57', '-0.25', '+0.16', '+0.16', '+0.00', '+0.00', 0]
['+0.18', '+0.99', '+0.57', '-0.28', '+0.16', '+0.16', '+0.00', '+0.00', 0]
['+0.18', '+0.99', '+0.57', '-0.30', '+0.17', '+0.16', '+0.00', '+0.00', 0]
['+0.19', '+0.98', '+0.57', '-0.33', '+0.18', '+0.16', '+0.00', '+0.00', 0]
['+0.19', '+0.98', '+0.57', '-0.36', '+0.19', '+0.16', '+0.00', '+0.00', 0]
['+0.20', '+0.97', '+0.57', '-0.38', '+0.20', '+0.16', '+0.00', '+0.00', 0]
['+0.20', '+0.96', '+0.58', '-0.41', '+0.20', '+0.12', '+0.00', '+0.00', 3]
['+0.21', '+0.96', '+0.58', '-0.44', '+0.21', '+0.12', '+0.00', '+0.00', 0]
['+0.22', '+0.95', '+0.58', '-0.46', '+0.21', '+0.12', '+0.00', '+0.00', 0]
['+0.22', '+0.94', '+0.58', '-0.49', '+0.22', '+0.12', '+0.00', '+0.00', 0]
['+0.23', '+0.93', '+0.58', '-0.52', '+0.23', '+0.12', '+0.00', '+0.00', 0]
['+0.23', '+0.93', '+0.58', '-0.54', '+0.23', '+0.12', '+0.00', '+0.00', 0]
['+0.24', '+0.92', '+0.58', '-0.57', '+0.24', '+0.12', '+0.00', '+0.00', 0]
['+0.24', '+0.91', '+0.58', '-0.60', '+0.24', '+0.12', '+0.00', '+0.00', 0]
['+0.25', '+0.90', '+0.58', '-0.62', '+0.25', '+0.12', '+0.00', '+0.00', 0]
['+0.26', '+0.89', '+0.58', '-0.65', '+0.26', '+0.12', '+0.00', '+0.00', 0]
['+0.26', '+0.88', '+0.59', '-0.68', '+0.26', '+0.08', '+0.00', '+0.00', 3]
['+0.27', '+0.87', '+0.59', '-0.70', '+0.26', '+0.08', '+0.00', '+0.00', 0]
['+0.27', '+0.86', '+0.59', '-0.73', '+0.27', '+0.08', '+0.00', '+0.00', 0]
['+0.28', '+0.85', '+0.59', '-0.76', '+0.27', '+0.08', '+0.00', '+0.00', 0]
['+0.29', '+0.84', '+0.59', '-0.78', '+0.28', '+0.08', '+0.00', '+0.00', 0]
['+0.29', '+0.82', '+0.56', '-0.78', '+0.28', '+0.06', '+0.00', '+0.00', 2]
['+0.30', '+0.81', '+0.52', '-0.74', '+0.28', '+0.05', '+0.00', '+0.00', 2]
['+0.30', '+0.80', '+0.52', '-0.77', '+0.28', '+0.05', '+0.00', '+0.00', 0]
['+0.31', '+0.79', '+0.49', '-0.76', '+0.29', '+0.03', '+0.00', '+0.00', 2]
['+0.31', '+0.78', '+0.47', '-0.76', '+0.29', '+0.03', '+0.00', '+0.00', 2]
['+0.32', '+0.77', '+0.46', '-0.72', '+0.29', '+0.04', '+0.00', '+0.00', 2]
['+0.32', '+0.76', '+0.42', '-0.71', '+0.29', '+0.03', '+0.00', '+0.00', 2]
['+0.32', '+0.75', '+0.40', '-0.67', '+0.29', '+0.03', '+0.00', '+0.00', 2]
